SA2_code,y.breast.female,sd.breast.female
11149,-0.020202707317519466,0.06355240951110323
11150,-0.040821994520255166,0.06945519098192862
11151,-0.08338160893905101,0.06255220514914916
11152,-0.05129329438755058,0.07941495393458849
11153,-0.030459207484708574,0.06878531775966909
11154,-0.05129329438755058,0.09302120244589519
11155,-0.12783337150988489,0.0949501426703371
11156,-0.040821994520255166,0.055347266833709205
11157,-0.030459207484708574,0.0823915662709758
11158,0.058268908123975824,0.08818510859153614
11159,0.01980262729617973,0.07000057220075763
11160,0,0.11384875067051518
11162,0.01980262729617973,0.0612037321831525
11163,0.12221763272424911,0.06756356410680185
11164,0.02955880224154443,0.06936512052858618
11165,-0.040821994520255166,0.06009338553897121
11166,-0.01005033585350145,0.06294848018393098
11167,-0.08338160893905101,0.06255220514914916
11168,-0.030459207484708574,0.07336116979168972
11169,-0.09431067947124129,0.06812826154312379
11170,-0.040821994520255166,0.0505565829817505
11171,-0.10536051565782628,0.08827508374063324
11172,-0.05129329438755058,0.06068976676600278
11173,-0.07257069283483537,0.06675489844837307
11174,-0.06187540371808753,0.06129811828676702
11175,-0.040821994520255166,0.0505565829817505
11176,-0.07257069283483537,0.07154558230033174
11177,0.009950330853168092,0.07064779299240058
11178,0.009950330853168092,0.0662304140418319
11179,-0.020202707317519466,0.04957334104777952
11180,-0.020202707317519466,0.09041145720774703
11181,-0.01005033585350145,0.04909593474211932
11182,0.06765864847381486,0.10712912659411464
11183,0,0.04396821236788388
11184,-0.01005033585350145,0.07643483583094902
11185,-0.040821994520255166,0.055347266833709205
11186,-0.07257069283483537,0.07629170100559375
11187,-0.040821994520255166,0.0505565829817505
11188,-0.06187540371808753,0.06129811828676702
11189,-0.06187540371808753,0.05157965146498411
11190,-0.020202707317519466,0.06812826154312385
11191,-0.11653381625595151,0.0794665966373637
11192,-0.05129329438755058,0.05106298905968502
11193,-0.09431067947124129,0.06319871515958456
11194,-0.040821994520255166,0.04572048912739144
11195,-0.08338160893905101,0.10489757227719394
11196,-0.08338160893905101,0.05762265876560992
11197,-0.13926206733350766,0.11031791248450819
11198,-0.07257069283483537,0.052106885243050925
11199,-0.11653381625595151,0.11270093447969101
11200,-0.07257069283483537,0.06675489844837307
11201,-0.06187540371808753,0.07083492084398772
11202,-0.040821994520255166,0.07407245400229491
11203,0.03922071315328133,0.07301063451054758
11204,-0.030459207484708574,0.0823915662709758
11205,-0.05129329438755058,0.04618061609226118
11206,0.03922071315328133,0.06443557414504694
11207,0.14842000511827322,0.1138487506705152
11208,0.009950330853168092,0.052744058394813866
11209,0.009950330853168092,0.052744058394813866
11210,0,0.062355935063392404
11211,0.04879016416943205,0.08895580976774374
11212,-0.13926206733350766,0.1007811099272875
11213,0.06765864847381486,0.07523098527710746
11214,0.03922071315328133,0.06009338553897111
11215,-0.030459207484708574,0.0641680547393028
11216,-0.020202707317519466,0.1033287061793235
11217,-0.030459207484708574,0.0641680547393028
11218,-0.05129329438755058,0.05106298905968502
11219,-0.05129329438755058,0.06543588547126479
11220,-0.08338160893905101,0.08650984958168542
11221,-0.040821994520255166,0.06009338553897121
11222,-0.01005033585350145,0.05837262815191036
11223,-0.05129329438755058,0.06068976676600278
11224,-0.030459207484708574,0.05950862434987806
11225,0.01980262729617973,0.0612037321831525
11226,-0.020202707317519466,0.058935146490736945
11227,-0.040821994520255166,0.06009338553897121
11228,-0.020202707317519466,0.06812826154312385
11229,-0.01005033585350145,0.07643483583094902
11230,-0.05129329438755058,0.08852598322030597
11231,-0.030459207484708574,0.05950862434987806
11232,-0.10536051565782628,0.08827508374063324
11233,0.009950330853168092,0.05727923564851073
11234,-0.05129329438755058,0.06543588547126479
11235,-0.020202707317519466,0.0726634387968207
11236,-0.01005033585350145,0.07643483583094902
11237,0.009950330853168092,0.05727923564851073
11238,-0.040821994520255166,0.06479576059250386
11239,-0.06187540371808753,0.07083492084398772
11240,-0.07257069283483537,0.07154558230033174
11241,-0.020202707317519466,0.06812826154312385
11242,-0.040821994520255166,0.07864830603431554
11243,-0.030459207484708574,0.0641680547393028
11244,0.13976194237515863,0.10036239502349707
11245,0.01980262729617973,0.05225255378983132
11246,-0.020202707317519466,0.08161461719014189
11247,-0.040821994520255166,0.0505565829817505
11248,0.01980262729617973,0.08291782117233411
11249,-0.020202707317519466,0.04957334104777952
11250,-0.030459207484708574,0.06878531775966909
11251,-0.020202707317519466,0.1033287061793235
11252,-0.040821994520255166,0.04572048912739144
11253,-0.06187540371808753,0.06608880213872571
11254,-0.040821994520255166,0.055347266833709205
11255,-0.07257069283483537,0.06191880459401399
11256,0.009950330853168092,0.08794450303101352
11257,-0.020202707317519466,0.04482722234251752
11258,-0.020202707317519466,0.08603199614071055
11259,-0.01005033585350145,0.05375536513154408
11260,-0.020202707317519466,0.058935146490736945
11261,-0.07257069283483537,0.10387701798022418
11262,-0.01005033585350145,0.05375536513154408
11263,0.01980262729617973,0.06562111113372117
11264,0.01980262729617973,0.0612037321831525
11265,0.009950330853168092,0.07064779299240058
11266,-0.01005033585350145,0.05375536513154408
11267,0.03922071315328133,0.06874111937252891
11268,0.01980262729617973,0.08291782117233411
11269,0.009950330853168092,0.0662304140418319
11270,0.03922071315328133,0.07301063451054758
11271,0,0.04396821236788388
11272,-0.01005033585350145,0.05837262815191036
11273,-0.020202707317519466,0.08161461719014189
11274,-0.030459207484708574,0.07336116979168972
11275,0,0.05324490577767493
11276,0.009950330853168092,0.07502725405943704
11277,-0.08338160893905101,0.07227067197093207
11278,0.02955880224154443,0.06936512052858618
11279,-0.030459207484708574,0.07336116979168972
11280,-0.030459207484708574,0.07789634704538657
11281,-0.01005033585350145,0.05837262815191036
11282,0.01980262729617973,0.08715190424105611
11283,-0.01005033585350145,0.06294848018393098
11284,0.009950330853168092,0.0662304140418319
11285,0,0.06685115428898164
11286,-0.040821994520255166,0.06009338553897121
11287,-0.020202707317519466,0.0726634387968207
11288,0.009950330853168092,0.048168206362793245
11289,-0.020202707317519466,0.05427571610131218
11290,-0.040821994520255166,0.055347266833709205
11291,-0.030459207484708574,0.05480624929634539
11292,0,0.04862764275730864
11293,-0.030459207484708574,0.050060130591083385
11294,-0.030459207484708574,0.0641680547393028
11295,-0.030459207484708574,0.050060130591083385
11296,0.01980262729617973,0.05225255378983132
11297,0.01980262729617973,0.03852426148374755
11298,0.02955880224154443,0.07367066575606815
11299,-0.020202707317519466,0.05427571610131218
11300,-0.01005033585350145,0.05375536513154408
11301,0.01980262729617973,0.0612037321831525
11302,-0.020202707317519466,0.05427571610131218
11303,-0.08338160893905101,0.05762265876560992
11304,-0.08338160893905101,0.052645018487362624
11305,-0.07257069283483537,0.052106885243050925
11306,-0.07257069283483537,0.05703643162659016
11307,-0.030459207484708574,0.05480624929634539
11308,-0.08338160893905101,0.047618336628683214
11309,-0.040821994520255166,0.055347266833709205
11310,-0.05129329438755058,0.06068976676600278
11311,-0.07257069283483537,0.05703643162659016
11312,-0.06187540371808753,0.041672464803197584
11313,-0.06187540371808753,0.06608880213872571
11314,-0.08338160893905101,0.05762265876560992
11315,-0.040821994520255166,0.06009338553897121
11316,-0.11653381625595151,0.05945602870201608
11317,-0.08338160893905101,0.05762265876560992
11318,-0.08338160893905101,0.052645018487362624
11319,-0.07257069283483537,0.05703643162659016
11320,0.01980262729617973,0.08715190424105611
11321,-0.01005033585350145,0.07643483583094902
11322,0.01980262729617973,0.05225255378983132
11323,0.02955880224154443,0.06064347085547387
11325,-0.01005033585350145,0.06748365743762784
11326,-0.08338160893905101,0.05762265876560992
11327,-0.020202707317519466,0.06355240951110323
11328,-0.030459207484708574,0.05950862434987806
11329,0.04879016416943205,0.06812826154312375
11330,0.02955880224154443,0.06064347085547387
11331,-0.05129329438755058,0.06543588547126479
11332,-0.05129329438755058,0.05106298905968502
11333,0.12221763272424911,0.06756356410680185
11334,-0.06187540371808753,0.06608880213872571
11335,0.009950330853168092,0.048168206362793245
11336,0.009950330853168092,0.0662304140418319
11337,0.009950330853168092,0.06177445487409995
11338,0.009950330853168092,0.06177445487409995
11339,0.11332868530700327,0.06009338553897111
11340,0.20701416938432612,0.06968139541109732
11341,0.11332868530700327,0.06009338553897111
11343,0.1823215567939546,0.05247825787740198
11344,0.14842000511827322,0.08860382349532653
11345,0.0769610411361284,0.053755365131543976
11346,0.20701416938432612,0.07686748718749478
11347,0.11332868530700327,0.07209874136049872
11348,0.08617769624105241,0.061651261807792714
11349,0.009950330853168092,0.052744058394813866
11350,0.02955880224154443,0.06502293192251035
11351,0.04879016416943205,0.050831551504510804
11352,0.058268908123975824,0.059022652550746
11353,-0.10536051565782628,0.053755365131544025
11354,-0.10536051565782628,0.04862764275730858
11355,-0.11653381625595151,0.06453272811689775
11356,-0.09431067947124129,0.05319439302265785
11357,-0.13926206733350766,0.0555116631881628
11358,-0.08338160893905101,0.06255220514914916
11359,-0.01005033585350145,0.05837262815191036
11360,-0.08338160893905101,0.06255220514914916
11361,-0.10536051565782628,0.053755365131544025
11362,-0.09431067947124129,0.04811769360777617
11363,-0.08338160893905101,0.05762265876560992
11364,-0.07257069283483537,0.04712924496480362
11365,-0.15082288973458366,0.061410041964221986
11366,-0.13926206733350766,0.0555116631881628
11367,-0.13926206733350766,0.060744571436728664
11368,-0.06187540371808753,0.05157965146498411
11369,-0.07257069283483537,0.05703643162659016
11370,-0.10536051565782628,0.053755365131544025
11371,-0.05129329438755058,0.07479769091422221
11372,-0.08338160893905101,0.06743457811657298
11373,-0.10536051565782628,0.05883206454642571
11374,-0.01005033585350145,0.05837262815191036
11375,-0.020202707317519466,0.04957334104777952
11376,-0.020202707317519466,0.04957334104777952
11377,-0.08338160893905101,0.05762265876560992
11378,0.009950330853168092,0.0662304140418319
11379,0.02955880224154443,0.06502293192251035
11380,-0.020202707317519466,0.06355240951110323
11381,0.009950330853168092,0.0662304140418319
11382,0.02955880224154443,0.06936512052858618
11383,-0.01005033585350145,0.06294848018393098
11384,-0.07257069283483537,0.06675489844837307
11385,0.03922071315328133,0.08974013595084906
11386,-0.040821994520255166,0.06009338553897121
11387,0.01980262729617973,0.0955160929021155
11388,0.009950330853168092,0.052744058394813866
11389,0.009950330853168092,0.07502725405943704
11390,-0.06187540371808753,0.05646202443240795
11391,-0.10536051565782628,0.05883206454642571
11392,-0.10536051565782628,0.05883206454642571
11393,-0.09431067947124129,0.05319439302265785
11394,-0.06187540371808753,0.05157965146498411
11395,0.009950330853168092,0.0662304140418319
11396,-0.12783337150988489,0.06522110791320658
11397,-0.11653381625595151,0.04914852496858778
11398,0.01980262729617973,0.05674777301542054
11399,0.08617769624105241,0.061651261807792714
11400,0.08617769624105241,0.061651261807792714
11401,0.03922071315328133,0.06443557414504694
11402,0.058268908123975824,0.059022652550746
11403,0.01980262729617973,0.05674777301542054
11404,0.009950330853168092,0.08367498789299484
11405,0.02955880224154443,0.06064347085547387
11406,0.03922071315328133,0.06009338553897111
11407,0.19885085874516517,0.051660068216924995
11408,0.12221763272424911,0.04739476882280427
11409,0.13976194237515863,0.0625522051491492
11410,0.17395330712343798,0.05674777301542066
11411,0.09531017980432493,0.04439355968858656
11412,0.06765864847381486,0.054231968698787304
11413,0.06765864847381486,0.06273556690552798
11414,0.04879016416943205,0.06385874640510507
11415,0.2151113796169455,0.06915586326337951
11416,-0.08338160893905101,0.07706135582289075
11417,-0.040821994520255166,0.08767870251360162
11418,0.17395330712343798,0.06812826154312385
11419,0.2151113796169455,0.06555016570057723
11420,0.131028262406404,0.09376657011919878
11421,0.1906203596086497,0.081651281634959
11422,0.20701416938432612,0.08042293071611384
11423,0.17395330712343798,0.07186603710030388
11424,0.16551443847757333,0.061053318242902624
11425,0.20701416938432612,0.05870884172693219
11426,0.16551443847757333,0.061053318242902624
11427,0.1823215567939546,0.06009338553897121
11428,0.19885085874516517,0.051660068216924995
11429,0.17395330712343798,0.06436290067698988
11430,0.1823215567939546,0.05630002916778849
11431,0.19885085874516517,0.06655759612114037
11432,0.17395330712343798,0.06436290067698988
11433,-0.020202707317519466,0.06355240951110323
11434,0.01980262729617973,0.07434276080683347
11435,-0.020202707317519466,0.05427571610131218
11436,-0.030459207484708574,0.0641680547393028
11437,-0.020202707317519466,0.058935146490736945
11438,-0.01005033585350145,0.06294848018393098
11440,-0.040821994520255166,0.0505565829817505
11441,-0.040821994520255166,0.06009338553897121
11442,-0.01005033585350145,0.06748365743762784
11443,-0.06187540371808753,0.06129811828676702
11444,-0.020202707317519466,0.06355240951110323
11445,-0.020202707317519466,0.06812826154312385
11446,-0.01005033585350145,0.05375536513154408
11447,-0.01005033585350145,0.05837262815191036
11448,-0.030459207484708574,0.05480624929634539
11449,-0.030459207484708574,0.0641680547393028
11450,0.04879016416943205,0.06812826154312375
11451,0,0.05324490577767493
11452,-0.01005033585350145,0.06294848018393098
11453,0.058268908123975824,0.06752625075748667
11454,0.009950330853168092,0.052744058394813866
11455,0,0.06685115428898164
11456,-0.01005033585350145,0.03964744098332466
11457,-0.13926206733350766,0.06592435279592153
11458,-0.09431067947124129,0.04811769360777617
11459,-0.030459207484708574,0.050060130591083385
11460,-0.01005033585350145,0.07197887666321708
11461,-0.05129329438755058,0.06068976676600278
11462,-0.09431067947124129,0.06319871515958456
11463,-0.040821994520255166,0.04572048912739144
11464,-0.09431067947124129,0.05822107488133725
11465,-0.06187540371808753,0.06608880213872571
11466,-0.01005033585350145,0.07197887666321708
11467,0.009950330853168092,0.06177445487409995
11468,-0.030459207484708574,0.05950862434987806
11469,-0.06187540371808753,0.06608880213872571
11470,-0.07257069283483537,0.07154558230033174
11471,-0.09431067947124129,0.04298997123354074
11472,-0.11653381625595151,0.04914852496858778
11473,-0.08338160893905101,0.05762265876560992
11474,-0.10536051565782628,0.04862764275730858
11475,-0.11653381625595151,0.07453705025382446
11476,0.03922071315328133,0.04684058635363402
11477,0.009950330853168092,0.052744058394813866
11478,0.04879016416943205,0.06385874640510507
11479,-0.11653381625595151,0.05432830632778065
11480,-0.12783337150988489,0.05491360417977827
11481,-0.09431067947124129,0.05822107488133725
11482,-0.08338160893905101,0.047618336628683214
11483,-0.11653381625595151,0.05432830632778065
11484,-0.08338160893905101,0.05762265876560992
11485,-0.10536051565782628,0.053755365131544025
11486,-0.09431067947124129,0.06812826154312379
11487,-0.10536051565782628,0.07864830603431548
11488,-0.09431067947124129,0.05319439302265785
11489,-0.020202707317519466,0.05427571610131218
11490,-0.05129329438755058,0.06068976676600278
11491,-0.06187540371808753,0.05157965146498411
11492,-0.07257069283483537,0.04712924496480362
11493,-0.040821994520255166,0.055347266833709205
11494,-0.030459207484708574,0.05950862434987806
11495,0.04879016416943205,0.05521101257154727
11496,0.04879016416943205,0.050831551504510804
11497,0,0.05324490577767493
11498,0.17395330712343798,0.06812826154312385
11499,0.1823215567939546,0.07864830603431547
11500,0.06765864847381486,0.04992642347130534
11501,0.13976194237515863,0.05464190589610571
11502,0.09531017980432493,0.052826877010632774
11503,0.01980262729617973,0.07000057220075763
11504,-0.11653381625595151,0.05945602870201608
11505,-0.09431067947124129,0.04811769360777617
11506,-0.040821994520255166,0.04572048912739144
11507,-0.10536051565782628,0.053755365131544025
11508,-0.13926206733350766,0.06592435279592153
11509,-0.13926206733350766,0.0555116631881628
11510,-0.10536051565782628,0.04862764275730858
11511,-0.16251892949777494,0.05134873764269766
11512,-0.13926206733350766,0.0555116631881628
11513,-0.13926206733350766,0.05022452694553698
11514,-0.15082288973458366,0.07182273157198071
11515,-0.11653381625595151,0.05945602870201608
11516,-0.15082288973458366,0.061410041964221986
11517,-0.13926206733350766,0.0555116631881628
11518,-0.08338160893905101,0.05762265876560992
11519,-0.10536051565782628,0.053755365131544025
11520,-0.12783337150988489,0.05491360417977827
11521,-0.08338160893905101,0.06255220514914916
11522,-0.07257069283483537,0.05703643162659016
11523,-0.06187540371808753,0.05157965146498411
11524,-0.040821994520255166,0.0505565829817505
11525,-0.16251892949777494,0.05134873764269766
11526,-0.08338160893905101,0.047618336628683214
11527,0.10436001532424286,0.06466923757099173
11528,0.04879016416943205,0.06812826154312375
11529,0.02955880224154443,0.056226091904905205
11530,0.01980262729617973,0.07000057220075763
11531,0.04879016416943205,0.059553201177623104
11532,-0.01005033585350145,0.06294848018393098
11533,0.009950330853168092,0.0662304140418319
11534,-0.09431067947124129,0.10593845141747173
11535,0,0.05324490577767493
11536,0.03922071315328133,0.06443557414504694
11537,0.02955880224154443,0.06064347085547387
11538,0.09531017980432493,0.05699183141836796
21001,-0.020202707317519466,0.06355240951110323
21002,-0.030459207484708574,0.0641680547393028
21003,-0.05129329438755058,0.06068976676600278
21004,-0.06187540371808753,0.05646202443240795
21005,-0.040821994520255166,0.06945519098192862
21006,-0.07257069283483537,0.07629170100559375
21007,-0.05129329438755058,0.06543588547126479
21008,-0.030459207484708574,0.0641680547393028
21009,-0.020202707317519466,0.04957334104777952
21010,-0.05129329438755058,0.05106298905968502
21011,-0.030459207484708574,0.05950862434987806
21012,-0.05129329438755058,0.055899082914044086
21013,-0.030459207484708574,0.05950862434987806
21014,-0.05129329438755058,0.055899082914044086
21015,-0.030459207484708574,0.05950862434987806
21016,-0.030459207484708574,0.1042920992898707
21017,-0.020202707317519466,0.058935146490736945
21018,0.01980262729617973,0.0612037321831525
21019,0.01980262729617973,0.07000057220075763
21020,0.058268908123975824,0.06329216768876468
21021,0,0.06685115428898164
21022,0,0.062355935063392404
21023,0.009950330853168092,0.0662304140418319
21024,0.03922071315328133,0.07301063451054758
21025,0.009950330853168092,0.07064779299240058
21026,-0.01005033585350145,0.05375536513154408
21027,0.009950330853168092,0.09637782035305974
21028,-0.020202707317519466,0.04957334104777952
21029,-0.020202707317519466,0.058935146490736945
21030,-0.030459207484708574,0.05950862434987806
21031,-0.030459207484708574,0.05480624929634539
21032,0.009950330853168092,0.052744058394813866
21033,-0.01005033585350145,0.04909593474211932
21034,0.009950330853168092,0.06177445487409995
21035,-0.020202707317519466,0.05427571610131218
21036,0.009950330853168092,0.052744058394813866
21037,0.058268908123975824,0.06752625075748667
21038,0,0.05782075780969555
21039,0.058268908123975824,0.059022652550746
21040,0.01980262729617973,0.0612037321831525
21041,0.01980262729617973,0.05225255378983132
21042,0.02955880224154443,0.056226091904905205
21043,-0.020202707317519466,0.05427571610131218
21044,0.03922071315328133,0.07724471757926958
21045,0.01980262729617973,0.06562111113372117
21046,0.0769610411361284,0.07048486657184545
21047,0.009950330853168092,0.0662304140418319
21048,0.04879016416943205,0.07236234461184575
21049,0,0.07130711345671359
21050,0.01980262729617973,0.05674777301542054
21051,-0.05129329438755058,0.09302120244589519
21052,0,0.08875168730787653
21053,0.01980262729617973,0.06562111113372117
21054,0,0.05782075780969555
21055,0.01980262729617973,0.05225255378983132
21056,-0.020202707317519466,0.06812826154312385
21057,-0.01005033585350145,0.05375536513154408
21058,-0.01005033585350145,0.05837262815191036
21059,-0.01005033585350145,0.08957386445462999
21060,-0.020202707317519466,0.04957334104777952
21061,-0.020202707317519466,0.0726634387968207
21062,-0.01005033585350145,0.06294848018393098
21063,-0.020202707317519466,0.09475364581382285
21064,0.009950330853168092,0.06177445487409995
21065,0.009950330853168092,0.0662304140418319
21066,-0.020202707317519466,0.08603199614071055
21067,0,0.04862764275730864
21068,-0.020202707317519466,0.0726634387968207
21069,-0.01005033585350145,0.05837262815191036
21070,-0.020202707317519466,0.05427571610131218
21071,-0.040821994520255166,0.07407245400229491
21072,-0.030459207484708574,0.05480624929634539
21073,-0.05129329438755058,0.07013826052479745
21074,-0.030459207484708574,0.05950862434987806
21075,-0.040821994520255166,0.06479576059250386
21076,-0.040821994520255166,0.055347266833709205
21077,-0.030459207484708574,0.0452694467391247
21078,-0.040821994520255166,0.06009338553897121
21079,-0.030459207484708574,0.05950862434987806
21081,-0.030459207484708574,0.0823915662709758
21082,-0.030459207484708574,0.050060130591083385
21084,-0.01005033585350145,0.06748365743762784
21085,-0.030459207484708574,0.06878531775966909
21086,-0.030459207484708574,0.07789634704538657
21087,-0.01005033585350145,0.06748365743762784
21088,-0.05129329438755058,0.14001879882742876
21089,-0.020202707317519466,0.06355240951110323
21090,-0.01005033585350145,0.05837262815191036
21091,0.2151113796169455,0.09711924923021373
21092,-0.01005033585350145,0.1428966699319192
21093,0.02955880224154443,0.06064347085547387
21094,-0.05129329438755058,0.055899082914044086
21095,-0.030459207484708574,0.05950862434987806
21096,-0.020202707317519466,0.06812826154312385
21097,-0.06187540371808753,0.06129811828676702
21098,-0.01005033585350145,0.05837262815191036
21099,-0.020202707317519466,0.058935146490736945
21100,-0.030459207484708574,0.05950862434987806
21101,-0.020202707317519466,0.05427571610131218
21102,-0.040821994520255166,0.06009338553897121
21103,-0.030459207484708574,0.06878531775966909
21104,-0.05129329438755058,0.07013826052479745
21105,-0.030459207484708574,0.05950862434987806
21106,-0.020202707317519466,0.058935146490736945
21107,-0.030459207484708574,0.050060130591083385
21108,-0.040821994520255166,0.04572048912739144
21109,-0.01005033585350145,0.06294848018393098
21110,0.058268908123975824,0.06752625075748667
21111,-0.040821994520255166,0.055347266833709205
21112,-0.020202707317519466,0.05427571610131218
21113,-0.06187540371808753,0.05157965146498411
21114,0.01980262729617973,0.05674777301542054
21115,-0.09431067947124129,0.05822107488133725
21116,0.02955880224154443,0.06502293192251035
21117,-0.05129329438755058,0.055899082914044086
21118,-0.05129329438755058,0.07013826052479745
21119,0,0.05324490577767493
21120,-0.09431067947124129,0.07784672836490669
21121,-0.13926206733350766,0.07105207517015696
21122,-0.05129329438755058,0.06543588547126479
21123,-0.09431067947124129,0.05822107488133725
