SA2_code,y.melanoma.male,sd.melanoma.male,y.melanoma.female,sd.melanoma.female,y.melanoma.persons,sd.melanoma.persons
11031,0.23901690047049992,0.10819322392332491,0.3148107398400336,0.10710091280354517,0.28517894223366247,0.08464116179926238
11032,0.02955880224154443,0.1187782970540544,0.19885085874516517,0.1188426314695779,0.09531017980432493,0.09302120244589522
11033,0.06765864847381486,0.17574030732296844,0.12221763272424911,0.1742430528101485,0.08617769624105241,0.15605326098723024
11034,0.1570037488096647,0.14349550108239315,0.35065687161316933,0.14044977512924797,0.23901690047049992,0.11785037182409985
11035,0.0769610411361284,0.1641913667455303,0.23901690047049992,0.16647801458140843,0.17395330712343798,0.14462833669154976
11036,0.25464221837358075,0.14080920035132125,0.09531017980432493,0.1409456003204888,0.1570037488096647,0.1233532505855628
11037,0.13976194237515863,0.17166950848021076,0.06765864847381486,0.17574030732296844,0.09531017980432493,0.1409456003204888
11038,0.30010459245033816,0.16624175429395777,0.2700271372130602,0.18701514890739326,0.29266961396282004,0.15056992394862195
11039,0.27763173659827955,0.12907985431831165,0.3852624007906449,0.13890693986028024,0.35065687161316933,0.1095188456310669
11040,0.19885085874516517,0.11217320209847953,-0.01005033585350145,0.13107674172705472,0.09531017980432493,0.08129185641288562
11041,0.3074846997479607,0.14583782935192535,0.2700271372130602,0.1506564652229593,0.27763173659827955,0.12304186572290202
11042,0.06765864847381486,0.1260980057990912,0.08617769624105241,0.12770129611232678,0.058268908123975824,0.10019046441306373
11043,0.1906203596086497,0.13612473848480908,0.009950330853168092,0.144244532198802,0.04879016416943205,0.11675590430043241
11044,0.4574248470388755,0.10208936524383605,0.494696241836107,0.11384875067051518,0.4762341789963717,0.07089360208870499
11045,0.45107561936021673,0.12858259798617178,0.20701416938432612,0.13417829584765792,0.371563556432483,0.11314453512512826
11046,0.371563556432483,0.1432457293914322,0.37843643572024505,0.1580092872531408,0.4054651081081644,0.11791414334866664
11047,0.4054651081081644,0.11248638916241377,0.29266961396282004,0.1214074679078318,0.37843643572024505,0.09243844500774369
11048,0.23901690047049992,0.12732811956539336,0.1570037488096647,0.13352376839210223,0.1906203596086497,0.10961466760179321
11049,0.2151113796169455,0.13322591805072767,0.1906203596086497,0.13612473848480908,0.20701416938432612,0.12126104687608144
11050,0.2468600779315258,0.12332649841180873,0.5007752879124892,0.12787795957726125,0.4054651081081644,0.09865887396966308
11051,0.23111172096338664,0.15878192339896688,0.23111172096338664,0.15878192339896688,0.25464221837358075,0.13779913804153132
11052,-0.040821994520255166,0.24112469946213927,0.4054651081081644,0.22905623471831796,0.13976194237515863,0.17482867697404803
11053,0.5128236264286637,0.20788730954848403,0.5596157879354227,0.13497941583210546,0.5187937934151675,0.09150047380398814
11054,0.412109650826833,0.1534898760353531,0.20701416938432612,0.17107659257195693,0.29266961396282004,0.10617636426003527
11055,0.03922071315328133,0.17306924620763453,0.29266961396282004,0.17815524092325238,0.13976194237515863,0.14899003778080575
11056,0.3852624007906449,0.13091402315395398,0.08617769624105241,0.1525942370150982,0.25464221837358075,0.11621629126056736
11057,0.371563556432483,0.14853286563405804,0.1570037488096647,0.16287266846260565,0.30010459245033816,0.126539191867015
11058,-0.08338160893905101,0.13556283965969676,0.02955880224154443,0.16021984803496553,-0.040821994520255166,0.10957923553249652
11059,-0.21072103131565253,0.19195687234348258,-0.12783337150988489,0.20299005547089036,-0.2231435513142097,0.1624763934278238
11060,-0.030459207484708574,0.12115988615767076,0,0.11791414334866665,0.009950330853168092,0.10877205125563351
11061,-0.01005033585350145,0.15444895398791914,-0.020202707317519466,0.15195634893663215,0.01980262729617973,0.13921785034012263
11062,-0.10536051565782628,0.13820150721193858,0,0.1377689475576838,-0.06187540371808753,0.12032077083751302
11063,0.13976194237515863,0.16529187441682733,0.0769610411361284,0.2193145720573079,0.131028262406404,0.1400187988274288
11064,-0.07257069283483537,0.13004706613713773,0.10436001532424286,0.12566166137190127,0.058268908123975824,0.11577042556616665
11065,-0.12783337150988489,0.127577042976599,0.02955880224154443,0.1304184387714888,-0.06187540371808753,0.11167303700395521
11066,-0.10536051565782628,0.16760411580205922,-0.020202707317519466,0.1709252281416087,-0.07257069283483537,0.15087461436175773
11067,0.03922071315328133,0.16956267514244983,0.1906203596086497,0.1734734140068983,0.13976194237515863,0.12871435989840055
11068,-0.16251892949777494,0.15422493462904774,0.03922071315328133,0.14800154795373416,-0.09431067947124129,0.1411388960536714
11069,-0.12783337150988489,0.13652822136992018,0.01980262729617973,0.13921785034012263,-0.040821994520255166,0.1222820679925614
11070,-0.09431067947124129,0.19361715393107334,0.02955880224154443,0.19854670031461255,-0.05129329438755058,0.14001879882742876
11071,-0.01005033585350145,0.1467765675774393,0.03922071315328133,0.15889599921422856,0.058268908123975824,0.12338555322773588
11072,-0.030459207484708574,0.18720992046220483,-0.10536051565782628,0.20686995311641043,-0.08338160893905101,0.14399615698174295
11073,-0.09431067947124129,0.15786839749397283,0.058268908123975824,0.1563133701346599,-0.040821994520255166,0.14277494642385463
11074,-0.09431067947124129,0.1149688478967578,-0.06187540371808753,0.1288243690442537,-0.11653381625595151,0.10808367145932471
11076,-0.15082288973458366,0.16570214125409266,0.058268908123975824,0.18053099117492713,-0.05129329438755058,0.15211906750973286
11077,-0.18632957819149348,0.15288686913188612,0.1823215567939546,0.14035882155353105,-0.01005033585350145,0.10658224214217685
11078,0.058268908123975824,0.1563133701346599,0.1570037488096647,0.1722920882787971,0.12221763272424911,0.12013102629977895
11079,-0.13926206733350766,0.11502028753804086,-0.030459207484708574,0.11699493174993558,-0.12783337150988489,0.1044869452275578
11080,0.7030975114131134,0.09637782035305974,0.5187937934151675,0.12108580933988068,0.6418538861723947,0.07013826052479746
11081,0.4824261492442928,0.09197031828109387,0.4574248470388755,0.10472608471242922,0.5128236264286637,0.08429077363328234
11082,0.712949807856125,0.14111805395797075,0.47000362924573563,0.1264470224002965,0.636576829071551,0.07749006698608127
11083,0.412109650826833,0.13046924579021554,0.3220834991691132,0.13272046973650534,0.371563556432483,0.11875122980655436
11084,0.6151856390902335,0.13279749911411548,0.2151113796169455,0.13638508654456494,0.4574248470388755,0.10208936524383605
11085,0.412109650826833,0.1408290754640653,0.34358970439007686,0.14948322687830315,0.371563556432483,0.11314453512512826
11086,0.412109650826833,0.12520936331120466,0.3364722366212129,0.1338593186058628,0.37843643572024505,0.11802506933706594
11087,0.2151113796169455,0.16694536286143685,0.28517894223366247,0.17112119667930994,0.1823215567939546,0.14995541949102914
11088,0.47000362924573563,0.15311458798486638,0.36464311358790924,0.16504669650433254,0.45107561936021673,0.12605056260753444
11089,0.5538851132264376,0.10557179377924618,0.36464311358790924,0.12506247858825767,0.494696241836107,0.07775867358287318
11090,0.4762341789963717,0.15929754151423398,0.47000362924573563,0.17166950848021068,0.5247285289349821,0.13223113004766696
11091,0.44468582126144574,0.139364271371873,0.3920420877760237,0.14849732496450008,0.44468582126144574,0.10593845141747164
11092,-0.10536051565782628,0.15520988489948545,0.1570037488096647,0.15327607052510756,0.058268908123975824,0.13828308113195126
11093,-0.13926206733350766,0.16830736068477417,0.03922071315328133,0.1660318369564428,-0.05129329438755058,0.14408419150558022
11094,-0.2231435513142097,0.15781696303839904,0.19885085874516517,0.1509415219851744,-0.040821994520255166,0.13874169157328664
11095,-0.23572233352106983,0.1547862153035126,0.06765864847381486,0.14796724275408216,-0.13926206733350766,0.13340801023354937
11096,-0.16251892949777494,0.14527375623572655,0.2151113796169455,0.13952481387843135,-0.01005033585350145,0.1270751205734701
11097,-0.40047756659712525,0.17275620555052945,0.131028262406404,0.1600293667627764,-0.15082288973458366,0.09203147549802453
11098,-0.2876820724517809,0.14677656757743923,0.01980262729617973,0.1353960790497361,-0.15082288973458366,0.13019535972389107
11099,-0.10536051565782628,0.12506247858825761,0.09531017980432493,0.12667322682946527,-0.030459207484708574,0.1042920992898707
11100,-0.09431067947124129,0.17006509180701082,-0.06187540371808753,0.17706854385293366,-0.11653381625595151,0.14390217078241063
11101,-0.16251892949777494,0.15864231357961642,0.058268908123975824,0.15984420832066693,-0.06187540371808753,0.12032077083751302
11102,0.04879016416943205,0.17856426315711008,-0.01005033585350145,0.1947009654520329,0.04879016416943205,0.15401362624680473
11103,-0.11653381625595151,0.12181196376540848,0,0.12194739819923466,-0.09431067947124129,0.1149688478967578
11104,-0.15082288973458366,0.1784049737141576,0.10436001532424286,0.17035454877903694,-0.040821994520255166,0.15074704739481423
11105,-0.15082288973458366,0.14825756740292975,0.10436001532424286,0.14677656757743918,-0.020202707317519466,0.13225490193266295
11106,-0.01005033585350145,0.15824231035910186,-0.10536051565782628,0.17970438448436332,-0.06187540371808753,0.14131978741583318
11107,0.01980262729617973,0.13921785034012263,0.14842000511827322,0.14124884198268925,0.058268908123975824,0.11959219685655317
11108,0.02955880224154443,0.1304184387714888,0.27763173659827955,0.13504722154442966,0.13976194237515863,0.10399375613006032
11109,0.11332868530700327,0.09905919104130483,0.2151113796169455,0.10050932204586097,0.14842000511827322,0.09228762348179953
11110,0.11332868530700327,0.12108580933988064,0.43178241642553783,0.11517223800574301,0.3074846997479607,0.10170046052065874
11111,0.058268908123975824,0.12715091409386983,0.17395330712343798,0.12487603455854442,0.08617769624105241,0.10914637561698252
11112,-0.16251892949777494,0.1673639632527287,-0.05129329438755058,0.17549127977059725,-0.18632957819149348,0.1436937540794992
11113,0.02955880224154443,0.1265678236513955,0.23901690047049992,0.12102922373768969,0.13976194237515863,0.11826612962108388
11114,0.03922071315328133,0.1552903016514263,0.30010459245033816,0.1579902954951817,0.14842000511827322,0.1345355335247754
11115,0.4252677354043441,0.10510410277424166,0.20701416938432612,0.1146776770618427,0.34358970439007686,0.08327953978488521
11116,0.12221763272424911,0.14790409086866524,0.26236426446749106,0.1487351269178299,0.16551443847757333,0.12918157978602637
11117,0.17395330712343798,0.11811826580853388,0.2468600779315258,0.12018677107794233,0.2151113796169455,0.09711924923021373
11118,0.1906203596086497,0.14254248450871732,0.3576744442718159,0.1449895111737647,0.30010459245033816,0.126539191867015
11119,0.10436001532424286,0.17689571634488466,0.3852624007906449,0.1795416659112626,0.19885085874516517,0.14152210216898292
11120,0.2700271372130602,0.16212220800462188,0.25464221837358075,0.16712928646891986,0.22314355131420976,0.13854729108260064
11121,0.6151856390902335,0.09071779410174895,0.43178241642553783,0.1204321204847539,0.5709795465857378,0.074928697226826
11122,0.08617769624105241,0.14207419252390655,0.35065687161316933,0.1321983163304719,0.19885085874516517,0.11551881462203006
11123,0.1570037488096647,0.14019319776320058,0.4382549309311553,0.1426453378669191,0.3364722366212129,0.12537927715890346
11124,0.45107561936021673,0.1580256171803793,0.36464311358790924,0.1851558641272288,0.4637340162321402,0.1271509140938698
11125,0.28517894223366247,0.11614524703826597,0.3852624007906449,0.11730777464264724,0.371563556432483,0.0959450160729284
11126,0.01980262729617973,0.17946986180423638,0.3364722366212129,0.181977012213639,0.19885085874516517,0.14468127066282022
11127,-0.030459207484708574,0.1761581363901746,0.19885085874516517,0.1692741797535741,0.08617769624105241,0.15605326098723024
11128,-0.09431067947124129,0.2341600984995666,-0.21072103131565253,0.26062531824795443,-0.23572233352106983,0.20471263877481793
11129,0.01980262729617973,0.11184401692567357,0.17395330712343798,0.1112697860472376,0.08617769624105241,0.1015312479554133
11130,-0.21072103131565253,0.12259175181489641,-0.1743533871447778,0.12822164708209502,-0.23572233352106983,0.0994389484698034
11131,0.009950330853168092,0.11283744393378498,0.03922071315328133,0.12163827726785624,0.03922071315328133,0.08974013595084906
11132,0.12221763272424911,0.16124351949331947,-0.06187540371808753,0.16148858269983077,0.058268908123975824,0.1455718348296434
11133,-0.01005033585350145,0.19820753651721762,-0.06187540371808753,0.18844903238063687,-0.040821994520255166,0.18883966411370176
11134,0.13976194237515863,0.12177270068626858,-0.06187540371808753,0.1330236032975779,0.06765864847381486,0.10712912659411464
11135,0.08617769624105241,0.10914637561698252,0.03922071315328133,0.10193683026388704,0.08617769624105241,0.1015312479554133
11136,0.02955880224154443,0.1342402100618753,-0.01005033585350145,0.1350472215444297,-0.01005033585350145,0.11897647304475062
11137,-0.030459207484708574,0.16486164359567787,0.01980262729617973,0.1615661272066496,-0.020202707317519466,0.14416682233929107
11138,-0.01005033585350145,0.1767972308544461,0.26236426446749106,0.18001090541976655,0.13976194237515863,0.1522923410999983
11139,0.1906203596086497,0.17944078123301632,0.10436001532424286,0.18973171615924944,0.1906203596086497,0.14888050491614443
11140,0.131028262406404,0.13660604977089988,0.08617769624105241,0.1385187489952875,0.13976194237515863,0.11473529143507684
11141,-0.05129329438755058,0.13178952233259014,0.131028262406404,0.1331703190661325,0.04879016416943205,0.11675590430043241
11142,-0.21072103131565253,0.17436188455206966,0.02955880224154443,0.17449222152598906,-0.11653381625595151,0.1395599821763348
11143,-0.35667494393873245,0.15580696405672545,0.13976194237515863,0.13895291247534405,-0.13926206733350766,0.11967971792746561
11144,0.058268908123975824,0.11577042556616665,0.058268908123975824,0.13088868965104988,0.0769610411361284,0.09850311024333255
11145,-0.08338160893905101,0.14399615698174295,0.058268908123975824,0.14917753239244566,-0.040821994520255166,0.11808283373923718
11146,0.04879016416943205,0.12060651942052572,-0.01005033585350145,0.13107674172705472,0.02955880224154443,0.10283312179685827
11147,0.14842000511827322,0.15115602864447578,0.08617769624105241,0.14911160177509827,0.131028262406404,0.12971129509400048
11148,0.02955880224154443,0.1529310943372734,0.01980262729617973,0.16880318587601512,0,0.13385931860586278
11149,0.009950330853168092,0.11283744393378498,0,0.12991949917019427,0.009950330853168092,0.09217858609973552
11150,0.2468600779315258,0.13569568800874385,0.0769610411361284,0.14322112404882015,0.1906203596086497,0.11300474041744045
11151,0.19885085874516517,0.14152210216898292,0.3220834991691132,0.1412005111834647,0.2468600779315258,0.12644702240029654
11152,0.5481214085096876,0.11325857815631946,0.4885800148186709,0.13650100250135855,0.5481214085096876,0.08659101257174957
11153,0.1906203596086497,0.14254248450871732,0.371563556432483,0.14853286563405804,0.2468600779315258,0.12644702240029654
11154,0.44468582126144574,0.14922359424248666,0.45107561936021673,0.16980914513683298,0.4637340162321402,0.1221242322351904
11155,0.23901690047049992,0.16357086095149118,0.494696241836107,0.17916940088852157,0.35065687161316933,0.08881207006214939
11156,0.3074846997479607,0.11384875067051513,0.3920420877760237,0.12205596380909903,0.37843643572024505,0.09534559863766093
11157,0.34358970439007686,0.16803814737364742,0.29266961396282004,0.17546286485139334,0.30010459245033816,0.14393419765424773
11158,0.5306282510621704,0.1475263165465005,0.3852624007906449,0.1795416659112626,0.5068176023684519,0.12479514607932109
11159,0.29266961396282004,0.13619702753704216,0.4382549309311553,0.14759881446230733,0.3852624007906449,0.11454243409706602
11160,0.6471032420585384,0.16320438986282385,0.20701416938432612,0.23248663453617888,0.5128236264286637,0.13126765064663776
11162,0.23901690047049992,0.11785037182409985,0.47000362924573563,0.11129133137278846,0.35065687161316933,0.08578414377652968
11163,0.5068176023684519,0.08993838894795508,0.3852624007906449,0.12005820761962505,0.4574248470388755,0.10734924772284692
11164,0.23901690047049992,0.11785037182409985,0.4824261492442928,0.12259175181489644,0.3364722366212129,0.08691090089144846
11165,0.06765864847381486,0.13714978987112145,0.3148107398400336,0.1364310612309337,0.10436001532424286,0.12205596380909899
11166,0.3852624007906449,0.13091402315395398,0.43178241642553783,0.1409456003204888,0.4252677354043441,0.10510410277424166
11167,0.29266961396282004,0.13910418116695938,0.3576744442718159,0.1449895111737647,0.37843643572024505,0.12354084285962497
11168,0.1570037488096647,0.1467765675774393,0.5364933705145685,0.14228134835184997,0.36464311358790924,0.11100638074732369
11169,0.23901690047049992,0.10819322392332491,0.30010459245033816,0.12060651942052567,0.26236426446749106,0.0831140157841087
11170,0.0769610411361284,0.11005539429933248,0.34358970439007686,0.11021738956395194,0.17395330712343798,0.09373527405529485
11171,0.11332868530700327,0.19457528394342025,0.2151113796169455,0.19857376899815515,0.12221763272424911,0.16124351949331947
11172,-0.15082288973458366,0.13930638900960854,-0.12783337150988489,0.1409456003204888,-0.15082288973458366,0.12091866631410003
11173,-0.21072103131565253,0.16075563604076296,-0.12783337150988489,0.166675627681148,-0.19845093872383832,0.13577019754982306
11174,-0.09431067947124129,0.13686938091565268,-0.10536051565782628,0.15101065064616123,-0.10536051565782628,0.12506247858825761
11175,-0.08338160893905101,0.11384875067051513,-0.08338160893905101,0.11826612962108381,-0.06187540371808753,0.09842023781861813
11176,-0.18632957819149348,0.15742204638558296,-0.23572233352106983,0.16423470906230728,-0.2613647641344075,0.13334936945633036
11177,-0.342490308946776,0.17981665295915517,-0.01005033585350145,0.1767972308544461,-0.19845093872383832,0.16360641400412623
11178,-0.3011050927839216,0.16372842861229658,-0.23572233352106983,0.16423470906230728,-0.3011050927839216,0.14331754360530724
11179,-0.2744368457017603,0.12971129509400045,-0.1743533871447778,0.12822164708209502,-0.2613647641344075,0.1178089574743362
11180,-0.11653381625595151,0.19722497625969984,-0.10536051565782628,0.20686995311641043,-0.11653381625595151,0.16920673258821275
11181,-0.11653381625595151,0.12630718299099772,-0.040821994520255166,0.1222820679925614,-0.05129329438755058,0.1106161902373081
11182,-0.1743533871447778,0.21490482912056308,-0.23572233352106983,0.23818064004309003,-0.2231435513142097,0.17620468573390757
11183,-0.1743533871447778,0.11384875067051523,-0.09431067947124129,0.11047362867116857,-0.12783337150988489,0.0997408265222958
11184,-0.1743533871447778,0.181977012213639,0.06765864847381486,0.17574030732296844,-0.020202707317519466,0.14807645129111208
11185,-0.19845093872383832,0.1261434198435053,-0.10536051565782628,0.12947985753882627,-0.1743533871447778,0.11384875067051523
11186,0.04879016416943205,0.12822164708209496,0.131028262406404,0.143408871643076,0.04879016416943205,0.12060651942052572
11187,0.19885085874516517,0.12214493478877048,0.3920420877760237,0.12205596380909903,0.30010459245033816,0.10853011937669674
11188,0.3293037471426003,0.1430927675909663,0.23901690047049992,0.1457712390124909,0.3148107398400336,0.12780768837246267
11189,0.12221763272424911,0.12721730801440503,0.3074846997479607,0.12863831029972547,0.1906203596086497,0.11637243635180375
11190,0.06765864847381486,0.1407811509776847,0.41871033485818504,0.1400187988274287,0.1906203596086497,0.11971804887535428
11191,0.13976194237515863,0.1522923410999983,0.3852624007906449,0.1545266520131409,0.23901690047049992,0.11785037182409985
11192,0.26236426446749106,0.12472109076579632,0.3987761199573678,0.12132689240519552,0.36464311358790924,0.10527369030501457
11193,0.17395330712343798,0.14138893481468304,0.494696241836107,0.14287292128380671,0.3920420877760237,0.11933486892371005
11194,0.26236426446749106,0.10593845141747173,0.5423242908253617,0.11147017255530532,0.41871033485818504,0.09469675101793087
11195,0.20701416938432612,0.1970983040272491,0.27763173659827955,0.21959390635480427,0.25464221837358075,0.1438016082351978
11196,0.25464221837358075,0.13172520819136888,0.3364722366212129,0.13104826972271505,0.35065687161316933,0.11814221848953793
11197,0.3920420877760237,0.1952474896818084,0.3220834991691132,0.2019164765210222,0.3987761199573678,0.20801007444366365
11198,0.01980262729617973,0.13154546392964278,0.3074846997479607,0.13154546392964273,0.17395330712343798,0.11811826580853388
11199,-0.579818495252942,0.24207039775261008,0.3148107398400336,0.1955734603219136,-0.16251892949777494,0.16302177464665288
11200,-0.23572233352106983,0.16423470906230728,0.3293037471426003,0.15677198057599526,0.03922071315328133,0.14060715647283278
11201,-0.2744368457017603,0.16002936676277635,0.1570037488096647,0.15649503439922222,-0.13926206733350766,0.13340801023354937
11202,0.3074846997479607,0.11981611789663316,0.1823215567939546,0.14035882155353105,0.26236426446749106,0.12163827726785617
11203,0.1906203596086497,0.13612473848480908,0.13976194237515863,0.15557340759504446,0.131028262406404,0.1191912506028088
11204,0.1823215567939546,0.19540421033474792,0.19885085874516517,0.1898615754288636,0.1823215567939546,0.16247639342782377
11205,0.1570037488096647,0.09519691611245519,0.3852624007906449,0.09762804260885148,0.3148107398400336,0.0791800456151541
11206,0.35065687161316933,0.1095188456310669,0.30010459245033816,0.12358147876276712,0.29266961396282004,0.09681455881707793
11207,0.5007752879124892,0.17387341722741295,0.6729444732424258,0.19811838208260968,0.6259384308664954,0.14609402020924542
11208,0.28517894223366247,0.10063633010746445,0.371563556432483,0.10747554256131667,0.3148107398400336,0.08235889752874394
11209,0.3920420877760237,0.09416901863671945,0.4824261492442928,0.0972032265296597,0.4574248470388755,0.07772485948062184
11210,0.3920420877760237,0.1354479158881482,0.6151856390902335,0.13066720757815603,0.5538851132264376,0.10795037189445601
11211,0.371563556432483,0.19380231237318274,0.44468582126144574,0.2024904920493739,0.43178241642553783,0.1630784042134609
11212,0.11332868530700327,0.1690597632420625,0.4054651081081644,0.1493212316136836,0.23111172096338664,0.09905919104130483
11213,0.3987761199573678,0.13464890465197396,0.3852624007906449,0.14677656757743923,0.3987761199573678,0.11316345294272562
11214,0.5933268452777344,0.11777989677990561,0.30010459245033816,0.14107590400696715,0.4762341789963717,0.09775264978534884
11215,0.3920420877760237,0.13013324198087486,0.26236426446749106,0.1398617887995293,0.3074846997479607,0.11384875067051513
11216,0.29266961396282004,0.1808334837223053,-0.13926206733350766,0.22416666315502337,0.11332868530700327,0.15915257658027593
11217,0.25464221837358075,0.1347712117559116,0.44468582126144574,0.1318426990569733,0.3576744442718159,0.10882913383363363
11218,0.29266961396282004,0.10307481013943212,0.14842000511827322,0.1138487506705152,0.23111172096338664,0.08554306071121487
11219,0.35065687161316933,0.11528392484225738,0.3576744442718159,0.13413369563943578,0.3852624007906449,0.09475364581382291
11220,0.28517894223366247,0.15439169523900848,0.11332868530700327,0.18197701221363896,0.2151113796169455,0.13004706613713785
11221,0.1906203596086497,0.14254248450871732,0.3364722366212129,0.1449511485223965,0.2700271372130602,0.12081146181397534
11222,0.22314355131420976,0.12275023720302575,0.27763173659827955,0.12606979200852172,0.22314355131420976,0.10312458371945629
11223,-0.09431067947124129,0.14537297912239336,0.23111172096338664,0.14066626602299248,-0.030459207484708574,0.12529111586819083
11224,0.28517894223366247,0.1191912506028087,0.27763173659827955,0.12304186572290202,0.29266961396282004,0.10307481013943212
11225,0.23901690047049992,0.11465158967430628,0.371563556432483,0.11875122980655436,0.29266961396282004,0.09365539032324065
11226,0.16551443847757333,0.13585100915712475,0.34358970439007686,0.13022795749929958,0.25464221837358075,0.11305712276673008
11227,0.4762341789963717,0.11574659817180698,0.08617769624105241,0.14207419252390655,0.3074846997479607,0.10170046052065874
11228,0.1823215567939546,0.13385931860586284,0.34358970439007686,0.14131978741583323,0.25464221837358075,0.10987827085314025
11229,0.2151113796169455,0.1579679333255289,0.1906203596086497,0.16438942184694594,0.17395330712343798,0.13484776724883538
11230,0.43178241642553783,0.2284920056515438,0.17395330712343798,0.2278689696947306,0.3293037471426003,0.2225327015290669
11231,0.2700271372130602,0.13295975196383172,0.23111172096338664,0.13136137441596135,0.23111172096338664,0.10896637770309138
11232,0.4054651081081644,0.1593748393072206,0.30010459245033816,0.19282089300997907,0.3852624007906449,0.1441668223392911
11233,0.22314355131420976,0.11303177038124285,0.45107561936021673,0.11319839483786177,0.3220834991691132,0.09116927997111017
11234,0.2700271372130602,0.13295975196383172,0.09531017980432493,0.14445217138567354,0.131028262406404,0.11563580707418974
11235,0.4252677354043441,0.15422493462904774,0.13976194237515863,0.1684906565666209,0.3074846997479607,0.13443614634580464
11236,0.6729444732424258,0.09475364581382291,0.6729444732424258,0.12415625440394353,0.6523251860396901,0.06244999056769286
11237,0.6575200029167941,0.09828108492490606,0.7747271675523681,0.10579148207132144,0.712949807856125,0.0743427608068335
11238,0.8064758658669485,0.1317524852681019,0.8153648132841944,0.13593895768751735,0.8415671856782185,0.11031791248450816
11239,0.8285518175661483,0.12921089427835722,0.9321640810304452,0.13044864355388117,0.9282193027394288,0.09703857817594927
11240,0.8544153281560676,0.12459028597553173,0.883767540168595,0.13125788999156468,0.9001613499442714,0.10125047894073386
11241,0.6312717768418578,0.13925835397858577,0.6780335427498971,0.15321050002230133,0.688134638736401,0.1204715626463933
11242,0.6981347220709843,0.14103312139140128,0.7227059828014898,0.14924729435080034,0.6981347220709843,0.12140746790783188
11243,0.7080357930536959,0.1262630877417043,0.7793248768009977,0.12770129611232675,0.7608058290337602,0.10324922894859459
