SA2_code,y.prostate.male,sd.prostate.male
11210,0.12221763272424911,0.090758652921474
11211,-0.05129329438755058,0.13178952233259014
11212,0.1823215567939546,0.07499091344318659
11213,0.131028262406404,0.08626343369588478
11214,0.1906203596086497,0.07804558407215671
11215,0.02955880224154443,0.09053845262386821
11216,0.27763173659827955,0.11999586215835928
11217,0.1906203596086497,0.08523167584855418
11218,-0.030459207484708574,0.07336116979168972
11219,0.10436001532424286,0.07667459339251934
11220,0.17395330712343798,0.09373527405529485
11221,0.009950330853168092,0.09637782035305974
11222,0.16551443847757333,0.07988217382221423
11223,-0.06187540371808753,0.0939250185930289
11224,0.09531017980432493,0.07732137659551065
11225,0.13976194237515863,0.07419234686658359
11226,0.04879016416943205,0.08895580976774374
11227,0.03922071315328133,0.0814439518325938
11228,0.03922071315328133,0.08974013595084906
11229,0.11332868530700327,0.10279696659848486
11230,0,0.1531145879848664
11231,0.058268908123975824,0.08818510859153614
11232,-0.18632957819149348,0.119959052224962
11233,0.0769610411361284,0.07458291335616396
11234,0.13976194237515863,0.08931061095146682
11235,0.1570037488096647,0.10238300788885264
11236,-0.08338160893905101,0.08650984958168542
11237,-0.040821994520255166,0.07407245400229491
11238,-0.1743533871447778,0.1089663777030914
11239,-0.15082288973458366,0.09696102188156377
11240,-0.1743533871447778,0.09905919104130487
11241,-0.07257069283483537,0.10387701798022418
11242,-0.13926206733350766,0.11031791248450819
11243,-0.11653381625595151,0.09397574731110529
11244,-0.19845093872383832,0.10632717835561552
11245,-0.08338160893905101,0.08180747452815275
11246,-0.05129329438755058,0.1018945405641958
11247,-0.07257069283483537,0.08099407605912642
11248,-0.13926206733350766,0.10557179377924618
11249,-0.13926206733350766,0.06592435279592153
11250,0.16551443847757333,0.08722336639981611
11251,0.12221763272424911,0.10565618082568938
11252,0.009950330853168092,0.06177445487409995
11253,0.12221763272424911,0.08314352525990477
11254,0,0.06685115428898164
11255,0.20701416938432612,0.05870884172693219
11256,0.28517894223366247,0.08464116179926238
11257,0.28517894223366247,0.06476056560876046
11258,0.131028262406404,0.10481835419122904
11259,0.27763173659827955,0.08195060935350804
11260,0.10436001532424286,0.08840393942552893
11261,0.131028262406404,0.12971129509400048
11262,0.1570037488096647,0.08422436242829007
11263,0.5007752879124892,0.07997179336954335
11264,0.3293037471426003,0.09667859503702408
11265,0.371563556432483,0.0959450160729284
11266,0.4637340162321402,0.0772712361520884
11267,0.19885085874516517,0.08103244159522996
11268,0.26236426446749106,0.12778538875570036
11269,0.23111172096338664,0.08210733000644747
11270,0.3220834991691132,0.08806772585050703
11271,0.1570037488096647,0.06154489172888514
11272,-0.06187540371808753,0.08019672628694513
11273,-0.09431067947124129,0.10593845141747173
11274,-0.16251892949777494,0.10292838910768176
11275,0,0.09725528551461719
11276,0.14842000511827322,0.10676246895588912
11277,-0.18632957819149348,0.08475860758876225
11278,-0.18632957819149348,0.08475860758876225
11279,0.02955880224154443,0.08217426396280882
11280,0.058268908123975824,0.10019046441306373
11281,0,0.08444614208039455
11282,0.058268908123975824,0.08411971591338466
11283,0.08617769624105241,0.0938007351897999
11284,0.009950330853168092,0.07936944266551288
11285,0.13976194237515863,0.10036239502349707
11286,-0.06187540371808753,0.08938984133933205
11287,0.02955880224154443,0.10283312179685827
11288,-0.01005033585350145,0.07643483583094902
11289,0.01980262729617973,0.07864830603431543
11290,0.02955880224154443,0.06936512052858618
11291,0.23901690047049992,0.07113241594374752
11292,0.22314355131420976,0.065057816479061
11293,0.09531017980432493,0.06928650059135802
11294,0.23111172096338664,0.08895580976774375
11295,0.11332868530700327,0.07209874136049872
11296,0.04879016416943205,0.07656157886516997
11297,0.17395330712343798,0.060569544305807174
11298,0.12221763272424911,0.10197238083921638
11299,0.0769610411361284,0.09459348129151157
11300,0.19885085874516517,0.06655759612114037
11301,0.10436001532424286,0.08840393942552893
11302,0.2468600779315258,0.08092093376359111
11303,0.01980262729617973,0.08291782117233411
11304,-0.040821994520255166,0.07864830603431554
11305,0,0.07572449240728225
11306,-0.13926206733350766,0.08613309672196534
11307,0.1906203596086497,0.06707303038799159
11308,0,0.07130711345671359
11309,0.04879016416943205,0.08895580976774374
11310,0.058268908123975824,0.08818510859153614
11311,0.02955880224154443,0.08217426396280882
11312,0.01980262729617973,0.07000057220075763
11313,-0.08338160893905101,0.08650984958168542
11314,-0.11653381625595151,0.09872186601636729
11315,-0.08338160893905101,0.09116927997111017
11316,-0.07257069283483537,0.08565350644855117
11317,-0.09431067947124129,0.08263741221686538
11318,-0.06187540371808753,0.08938984133933205
11319,-0.16251892949777494,0.08291782117233415
11320,0.058268908123975824,0.14917753239244566
11321,0,0.10561947417567659
11322,-0.020202707317519466,0.0726634387968207
11323,0.03922071315328133,0.08560890624032898
11325,0,0.11384875067051518
11326,-0.16251892949777494,0.07261031743890585
11327,-0.020202707317519466,0.08603199614071055
11328,-0.01005033585350145,0.09387940968211196
11329,0.16551443847757333,0.09804081928277682
11330,0.04879016416943205,0.093021202445895207
11331,-0.05129329438755058,0.09302120244589519
11332,0.03922071315328133,0.07724471757926958
11333,0.20701416938432612,0.08042293071611384
11334,0.01980262729617973,0.0955160929021155
11335,0,0.07572449240728225
11336,0,0.09725528551461719
11337,0.12221763272424911,0.07929291013981145
11338,-0.05129329438755058,0.0839908059666091
11339,0.23111172096338664,0.08554306071121487
11340,0.12221763272424911,0.08696529655029128
11341,0.13976194237515863,0.07801411815697011
11343,0.28517894223366247,0.06137049279311323
11344,0.13976194237515863,0.10759945369286261
11345,0.1570037488096647,0.07301063451054769
11346,0.30010459245033816,0.08348439988867452
11347,0.22314355131420976,0.10312458371945629
11348,0.25464221837358075,0.07353770488968726
11349,0.0769610411361284,0.07458291335616396
11350,0.10436001532424286,0.08061441282818786
11351,0.06765864847381486,0.07109975556658737
11352,0.17395330712343798,0.07557662859473227
11353,-0.31471074483970024,0.07764888537853332
11354,-0.2484613592984996,0.07301063451054762
11355,-0.2876820724517809,0.1042349303636377
11356,-0.18632957819149348,0.08475860758876225
11357,-0.31471074483970024,0.07764888537853332
11358,0.03922071315328133,0.08974013595084906
11359,0.03922071315328133,0.06874111937252891
11360,-0.13926206733350766,0.09106264310550458
11361,-0.2744368457017603,0.08056277012541266
11362,-0.3011050927839216,0.07667459339251936
11363,-0.2613647641344075,0.07959400432478635
11364,-0.12783337150988489,0.06522110791320658
11365,-0.3856624808119846,0.09551609290211546
11366,-0.2876820724517809,0.08155545966423267
11367,-0.19845093872383832,0.08042293071611385
11368,-0.09431067947124129,0.07784672836490669
11369,0.0769610411361284,0.07458291335616396
11370,-0.07257069283483537,0.07629170100559375
11371,0.3074846997479607,0.08925584157976126
11372,0.22314355131420976,0.08617272268459894
11373,-0.040821994520255166,0.08767870251360162
11374,0.01980262729617973,0.07000057220075763
11375,-0.08338160893905101,0.07227067197093207
11376,-0.08338160893905101,0.07227067197093207
11377,-0.01005033585350145,0.08085221478151769
11378,-0.12783337150988489,0.0997408265222958
11379,-0.09431067947124129,0.08263741221686538
11380,0.12221763272424911,0.08314352525990477
11381,-0.07257069283483537,0.090270769468917475
11382,0.2151113796169455,0.07982253919160077
11383,-0.06187540371808753,0.07553729589752038
11384,-0.2744368457017603,0.1029929351361862
11385,-0.12783337150988489,0.13207226220218823
11386,-0.2231435513142097,0.07682288697927263
11387,0.2468600779315258,0.08092093376359111
11388,0.058268908123975824,0.07172548501081089
11389,0.04879016416943205,0.10105607845004784
11390,-0.2613647641344075,0.07959400432478635
11391,-0.2613647641344075,0.0852316758485542
11392,-0.11653381625595151,0.09397574731110529
11393,-0.2613647641344075,0.0852316758485542
11394,-0.12783337150988489,0.08030212946501496
11395,-0.16251892949777494,0.08799452058721584
11396,-0.31471074483970024,0.0953455986376609
11397,-0.2744368457017603,0.06896672365727176
11398,0,0.07572449240728225
11399,-0.05129329438755058,0.08852598322030597
11400,0.058268908123975824,0.07589043941854608
11401,0.1906203596086497,0.09231795756318026
11402,0.17395330712343798,0.06812826154312385
11403,0.1570037488096647,0.07301063451054769
11404,0.03922071315328133,0.10990893123484664
11405,0.058268908123975824,0.07172548501081089
11406,0.06765864847381486,0.07523098527710746
11407,0.11332868530700327,0.06812826154312375
11408,0.08617769624105241,0.06578249151831278
11409,0.1906203596086497,0.081651281634959
11410,0.1570037488096647,0.06539550684897846
11411,0.14842000511827322,0.0659243527959216
11412,0.04879016416943205,0.07236234461184575
11413,0.23111172096338664,0.07516567079431552
11414,0.19885085874516517,0.08103244159522996
11415,0.29266961396282004,0.06765210277628779
11416,0.20701416938432612,0.08395376890212086
11417,0.3293037471426003,0.10868395085855174
11418,0.16551443847757333,0.07617158232778586
11419,-0.020202707317519466,0.09041145720774703
11420,0.131028262406404,0.07479769091422223
11421,0.1906203596086497,0.09582452862836498
11422,0.09531017980432493,0.09687181756598853
11423,0.06765864847381486,0.07109975556658737
11424,-0.030459207484708574,0.0823915662709758
11425,0.058268908123975824,0.08818510859153614
11426,-0.06187540371808753,0.08481398930731142
11427,0.13976194237515863,0.07801411815697011
11428,0.12221763272424911,0.05959146313584225
11429,0.06765864847381486,0.08339442473957744
11430,0.08617769624105241,0.07394593098078278
11431,0.058268908123975824,0.08002166912906615
11432,0.131028262406404,0.10116096160010016
11433,0.35065687161316933,0.07659102872414277
11434,0.3220834991691132,0.09116927997111017
11435,0.35065687161316933,0.07348947460353963
11436,0.0769610411361284,0.08268156088488343
11437,0.2700271372130602,0.07249107837437387
11438,0.26236426446749106,0.07976840326055816
11440,0.08617769624105241,0.0698805383026313
11441,0.29266961396282004,0.0742782229430282
11442,0.058268908123975824,0.08818510859153614
11443,0.1823215567939546,0.08946575891727616
11444,0.25464221837358075,0.07695045394621614
11445,0.3852624007906449,0.10332870617932356
11446,0.20701416938432612,0.07686748718749478
11447,0.16551443847757333,0.07617158232778586
11448,0.17395330712343798,0.07557662859473227
11449,0.058268908123975824,0.09221836344210414
11450,0.08617769624105241,0.08595128680231037
11451,0.06765864847381486,0.09142930074373008
11452,-0.16251892949777494,0.08799452058721584
11453,0.02955880224154443,0.0946696823343883
11454,0.08617769624105241,0.06578249151831278
11455,0.17395330712343798,0.0972907175839139
11456,0.058268908123975824,0.06752625075748667
11457,-0.06187540371808753,0.08938984133933205
11458,0.03922071315328133,0.07301063451054758
11459,0.10436001532424286,0.07270411357514436
11460,-0.020202707317519466,0.09905919104130483
11461,-0.01005033585350145,0.08085221478151769
11462,-0.12783337150988489,0.09011404881597802
11463,-0.08338160893905101,0.07706135582289075
11464,-0.020202707317519466,0.09041145720774703
11465,0.12221763272424911,0.10931357341681826
11466,0.13976194237515863,0.09670500243236821
11467,0.0769610411361284,0.09065366185584305
11468,0.06765864847381486,0.09142930074373008
11469,-0.11653381625595151,0.10808367145932471
11470,-0.08338160893905101,0.10036239502349709
11471,-0.10536051565782628,0.0688363866833524
11472,-0.35667494393873245,0.08072653327290517
11473,-0.2744368457017603,0.09190110521965257
11474,-0.2744368457017603,0.07479769091422216
11475,-0.2876820724517809,0.13123615559544505
11476,-0.05129329438755058,0.07013826052479745
11477,-0.21072103131565253,0.08134068210617447
11478,-0.2484613592984996,0.0897401359508491
11479,-0.2744368457017603,0.08056277012541266
11480,-0.2484613592984996,0.08422436242829011
11481,-0.2613647641344075,0.09080773224252883
11482,0.11332868530700327,0.06412664038953911
11483,-0.2744368457017603,0.08626343369588471
11484,-0.21072103131565253,0.08134068210617447
11485,-0.13926206733350766,0.07612877458503865
11486,-0.10536051565782628,0.12060651942052565
11487,-0.18632957819149348,0.13433194863654177
11488,-0.040821994520255166,0.07407245400229491
11489,-0.13926206733350766,0.07612877458503865
11490,0.08617769624105241,0.0898911062379789
11491,-0.06187540371808753,0.08019672628694513
11492,-0.16251892949777494,0.07779009879809871
11493,0.12221763272424911,0.07541301249429137
11494,0.25464221837358075,0.08370822269622667
11495,0,0.07130711345671359
11496,0,0.06685115428898164
11497,-0.2613647641344075,0.0738933407543143
11498,-0.08338160893905101,0.09578654299147647
11499,0.13976194237515863,0.10399375613006032
11500,-0.05129329438755058,0.07479769091422221
11501,-0.040821994520255166,0.07864830603431554
11502,-0.2231435513142097,0.07130711345671363
11503,-0.2484613592984996,0.10059595148517807
11504,-0.2484613592984996,0.0897401359508491
11505,-0.030459207484708574,0.07789634704538657
11506,0.1823215567939546,0.07864830603431547
11507,-0.16251892949777494,0.07261031743890585
11508,-0.01005033585350145,0.09814892482013064
11509,-0.2876820724517809,0.08732053887542317
11510,-0.08338160893905101,0.07227067197093207
11511,-0.2484613592984996,0.08422436242829011
11512,-0.19845093872383832,0.08042293071611385
11513,-0.23572233352106983,0.07214880308664721
11514,-0.23572233352106983,0.10995899296099508
11515,-0.19845093872383832,0.08042293071611385
11516,-0.18632957819149348,0.08993838894795511
11517,-0.18632957819149348,0.08993838894795511
11518,-0.08338160893905101,0.10036239502349709
11519,-0.15082288973458366,0.07695045394621615
11520,-0.15082288973458366,0.08705383521977725
11521,-0.05129329438755058,0.11492173546479009
11522,-0.030459207484708574,0.08684752543870776
11523,0.009950330853168092,0.07502725405943704
11524,0.09531017980432493,0.07732137659551065
11525,-0.1743533871447778,0.06812826154312379
11526,-0.08338160893905101,0.07227067197093207
11527,0.43178241642553783,0.06812826154312379
11528,0.36464311358790924,0.06009338553897119
11529,0.4252677354043441,0.06854492476075437
11530,0.371563556432483,0.07511746784830842
11531,0.4762341789963717,0.06534785094742747
11532,0.4252677354043441,0.06268044546190996
11533,0.4574248470388755,0.09140407246565077
11534,0.3293037471426003,0.09667859503702408
11535,0.35065687161316933,0.06722922328118544
11536,0.5247285289349821,0.07038747150012992
11537,0.3852624007906449,0.10332870617932356
11538,0.3364722366212129,0.07130711345671369
21001,-0.13926206733350766,0.09106264310550458
21002,-0.10536051565782628,0.08827508374063324
21003,-0.15082288973458366,0.08202715336109784
21004,-0.13926206733350766,0.07612877458503865
21005,-0.06187540371808753,0.11167303700395521
21006,-0.16251892949777494,0.11743753978142338
21007,-0.16251892949777494,0.10292838910768176
21008,-0.08338160893905101,0.09116927997111017
21009,-0.3011050927839216,0.08257297216857855
21010,-0.21072103131565253,0.08134068210617447
21011,-0.23572233352106983,0.0886974131647869
21012,-0.16251892949777494,0.08799452058721584
21013,-0.21072103131565253,0.09197031828109387
21014,-0.23572233352106983,0.0886974131647869
21015,-0.16251892949777494,0.09302120244589525
21016,-0.10536051565782628,0.12060651942052565
21017,-0.19845093872383832,0.09094297520730553
21018,-0.05129329438755058,0.07941495393458849
21019,-0.05129329438755058,0.09747716161362714
21020,0.13976194237515863,0.08180747452815282
21021,-0.05129329438755058,0.09302120244589519
21022,0.09531017980432493,0.07732137659551065
21023,0.009950330853168092,0.104674004471315
21024,-0.020202707317519466,0.10756278924804549
21025,-0.020202707317519466,0.09905919104130483
21026,-0.030459207484708574,0.0823915662709758
21027,-0.11653381625595151,0.10808367145932471
21028,-0.1743533871447778,0.07341539778574961
21029,0,0.08875168730787653
21030,-0.11653381625595151,0.0891850634591466
21031,-0.11653381625595151,0.09872186601636729
21032,0.03922071315328133,0.07724471757926958
21033,-0.10536051565782628,0.07864830603431548
21034,-0.19845093872383832,0.10125047894073384
21035,-0.2484613592984996,0.07864830603431548
21036,-0.21072103131565253,0.08134068210617447
21037,-0.12783337150988489,0.09011404881597802
21038,-0.4155154439616658,0.09173117879622243
21039,-0.23572233352106983,0.0886974131647869
21040,-0.2613647641344075,0.07959400432478635
21041,-0.13926206733350766,0.07612877458503865
21042,-0.16251892949777494,0.07261031743890585
21043,-0.37106368139083207,0.08806772585050701
21044,-0.2613647641344075,0.10178028592669387
21045,-0.3285040669720361,0.09655204063190227
21046,-0.21072103131565253,0.09720322652965972
21047,-0.2876820724517809,0.09302120244589522
21048,-0.19845093872383832,0.0961227565664984
21049,-0.2876820724517809,0.1097507038861967
21050,-0.21072103131565253,0.07594164673345154
21051,-0.19845093872383832,0.11633150049254222
21052,-0.19845093872383832,0.11135386021429493
21053,-0.19845093872383832,0.0961227565664984
21054,-0.030459207484708574,0.0823915662709758
21055,0.01980262729617973,0.07434276080683347
21056,0.11332868530700327,0.09150047380398815
21057,-0.18632957819149348,0.08475860758876225
21058,0.009950330853168092,0.09217858609973552
21059,-0.07257069283483537,0.12577755099911905
21060,0.02955880224154443,0.07794018089408683
21061,-0.06187540371808753,0.12459028597553169
21062,0.03922071315328133,0.09383818273516757
21063,0.01980262729617973,0.1037453693969541
21064,-0.06187540371808753,0.09842023781861813
21065,-0.15082288973458366,0.10667948870334668
21066,-0.13926206733350766,0.08115545644371806
21067,-0.12783337150988489,0.07029780732808825
21068,-0.11653381625595151,0.11270093447969101
21069,-0.2613647641344075,0.09080773224252883
21070,-0.05129329438755058,0.0839908059666091
21071,-0.1743533871447778,0.1089663777030914
21072,-0.05129329438755058,0.0839908059666091
21073,0,0.093021202445895207
21074,-0.040821994520255166,0.07407245400229491
21075,-0.020202707317519466,0.09905919104130483
21076,-0.10536051565782628,0.07864830603431548
21077,-0.12783337150988489,0.07532448918676767
21078,-0.16251892949777494,0.09302120244589525
21079,-0.15082288973458366,0.08202715336109784
21081,-0.2484613592984996,0.10059595148517807
21082,-0.2484613592984996,0.07864830603431548
21084,-0.19845093872383832,0.09094297520730553
21085,-0.07257069283483537,0.09484662150093809
21086,-0.342490308946776,0.1095188456310669
21087,-0.18632957819149348,0.09506611132219056
21088,0.3293037471426003,0.2365759022382965
21089,-0.10536051565782628,0.08827508374063324
21090,-0.10536051565782628,0.07864830603431548
21091,0.058268908123975824,0.13828308113195126
21092,-0.18632957819149348,0.24818069930705697
21093,-0.05129329438755058,0.07013826052479745
21094,-0.13926206733350766,0.08115545644371806
21095,-0.13926206733350766,0.08115545644371806
21096,-0.2231435513142097,0.09302120244589518
21097,-0.13926206733350766,0.08115545644371806
21098,-0.18632957819149348,0.09506611132219056
21099,-0.19845093872383832,0.10632717835561552
21100,-0.23572233352106983,0.09409644853750983
21101,-0.2484613592984996,0.07301063451054762
21102,-0.21072103131565253,0.08668318203846805
21103,-0.2484613592984996,0.09519691611245515
21104,-0.21072103131565253,0.10238300788885259
21105,-0.2744368457017603,0.08626343369588471
21106,-0.18632957819149348,0.09506611132219056
21107,-0.2613647641344075,0.0852316758485542
21108,-0.2876820724517809,0.07572449240728227
21109,-0.1743533871447778,0.09905919104130487
21110,-0.16251892949777494,0.1078107620751056
21111,-0.2484613592984996,0.07864830603431548
21112,-0.2484613592984996,0.08422436242829011
21113,-0.23572233352106983,0.0886974131647869
21114,-0.08338160893905101,0.07227067197093207
21115,-0.2613647641344075,0.1071793212994168
21116,-0.18632957819149348,0.09506611132219056
21117,-0.11653381625595151,0.0891850634591466
21118,-0.19845093872383832,0.12126104687608145
21119,-0.01005033585350145,0.08523167584855416
21120,-0.2613647641344075,0.13842606887121206
21121,-0.2484613592984996,0.11645849590866333
21122,-0.2231435513142097,0.10354124693708686
21123,-0.23572233352106983,0.09409644853750983
21124,-0.21072103131565253,0.09197031828109387
21125,-0.01005033585350145,0.09814892482013064
21126,-0.08338160893905101,0.08650984958168542
