SA2_code,y.ovarian.female,sd.ovarian.female
11171,-0.01005033585350145,0.1230418657229021
11172,0.009950330853168092,0.08367498789299484
11173,0.009950330853168092,0.09637782035305974
11174,0.009950330853168092,0.08794450303101352
11175,0.009950330853168092,0.0662304140418319
11176,0.04879016416943205,0.10502655826742281
11177,-0.020202707317519466,0.08603199614071055
11178,-0.01005033585350145,0.08523167584855416
11179,-0.030459207484708574,0.0641680547393028
11180,-0.020202707317519466,0.11176202350136971
11181,-0.01005033585350145,0.06294848018393098
11182,-0.01005033585350145,0.1428966699319192
11183,-0.020202707317519466,0.058935146490736945
11184,-0.030459207484708574,0.09564436545631289
11185,-0.01005033585350145,0.06294848018393098
11186,0.009950330853168092,0.11283744393378498
11187,-0.040821994520255166,0.06479576059250386
11188,-0.030459207484708574,0.07789634704538657
11189,-0.05129329438755058,0.06543588547126479
11190,-0.05129329438755058,0.07941495393458849
11191,-0.05129329438755058,0.1106161902373081
11192,-0.040821994520255166,0.06009338553897121
11193,-0.030459207484708574,0.0823915662709758
11194,-0.020202707317519466,0.058935146490736945
11195,0.01980262729617973,0.1542249346290477
11196,-0.020202707317519466,0.0726634387968207
11197,0.03922071315328133,0.1552903016514263
11198,-0.040821994520255166,0.06945519098192862
11199,-0.12783337150988489,0.1453250613875253
11200,-0.06187540371808753,0.08481398930731142
11201,-0.040821994520255166,0.08767870251360162
11202,-0.06187540371808753,0.10287619698635009
11203,-0.10536051565782628,0.10238300788885267
11204,-0.040821994520255166,0.10957923553249652
11205,-0.06187540371808753,0.06129811828676702
11206,-0.06187540371808753,0.08938984133933205
11207,-0.06187540371808753,0.1575181028824558
11208,-0.06187540371808753,0.08481398930731142
11209,-0.040821994520255166,0.07407245400229491
11210,-0.07257069283483537,0.090270769468917475
11211,-0.08338160893905101,0.12264559068812027
11212,-0.040821994520255166,0.14677656757743926
11213,-0.09431067947124129,0.10593845141747173
11214,-0.08338160893905101,0.09578654299147647
11215,-0.01005033585350145,0.08523167584855416
11216,0.0769610411361284,0.15381397682863096
11217,-0.05129329438755058,0.0839908059666091
11218,-0.01005033585350145,0.07643483583094902
11219,-0.040821994520255166,0.09213466168133358
11220,-0.020202707317519466,0.12005820761962498
11221,-0.030459207484708574,0.07789634704538657
11222,-0.06187540371808753,0.08481398930731142
11223,-0.06187540371808753,0.08019672628694513
11224,-0.06187540371808753,0.08481398930731142
11225,-0.030459207484708574,0.0823915662709758
11226,-0.040821994520255166,0.07407245400229491
11227,-0.020202707317519466,0.09475364581382285
11228,-0.06187540371808753,0.0939250185930289
11229,-0.06187540371808753,0.10729357593691875
11230,-0.040821994520255166,0.10957923553249652
11231,-0.030459207484708574,0.0823915662709758
11232,-0.08338160893905101,0.12264559068812027
11233,-0.030459207484708574,0.0823915662709758
11234,-0.05129329438755058,0.09302120244589519
11235,-0.040821994520255166,0.1009315016989387
11236,0.04879016416943205,0.12060651942052572
11237,0.0769610411361284,0.08668318203846807
11238,0.08617769624105241,0.09768063283531997
11239,0.08617769624105241,0.1015312479554133
11240,0.12221763272424911,0.10931357341681826
11241,0.009950330853168092,0.09217858609973552
11242,0.09531017980432493,0.11570067314530015
11243,0.10436001532424286,0.09225455454562226
11244,0.10436001532424286,0.14677656757743918
11245,0.01980262729617973,0.07000057220075763
11246,0.02955880224154443,0.11483847761838589
11247,0,0.06685115428898164
11248,0.03922071315328133,0.12163827726785624
11249,0.04879016416943205,0.07236234461184575
11250,0.04879016416943205,0.0970544572964632
11251,0.20701416938432612,0.15907123675042928
11252,0.058268908123975824,0.06329216768876468
11253,0.09531017980432493,0.09302120244589522
11254,0.058268908123975824,0.08411971591338466
11255,0.058268908123975824,0.09221836344210414
11256,0.08617769624105241,0.1385187489952875
11257,-0.01005033585350145,0.06294848018393098
11258,0,0.11384875067051518
11259,-0.030459207484708574,0.06878531775966909
11260,-0.01005033585350145,0.07197887666321708
11261,-0.040821994520255166,0.13874169157328664
11262,-0.020202707317519466,0.0726634387968207
11263,-0.05129329438755058,0.07941495393458849
11264,-0.030459207484708574,0.07789634704538657
11265,-0.05129329438755058,0.09302120244589519
11266,-0.05129329438755058,0.07479769091422221
11267,-0.05129329438755058,0.09747716161362714
11268,-0.05129329438755058,0.1106161902373081
11269,-0.05129329438755058,0.1018945405641958
11270,-0.05129329438755058,0.09747716161362714
11271,-0.030459207484708574,0.05950862434987806
11272,-0.020202707317519466,0.08161461719014189
11273,-0.01005033585350145,0.10238300788885263
11274,0,0.10561947417567659
11275,-0.020202707317519466,0.0726634387968207
11276,-0.030459207484708574,0.1042920992898707
11277,0.02955880224154443,0.0987677291187068
11278,0.03922071315328133,0.10593845141747169
11279,-0.01005033585350145,0.10238300788885263
11280,-0.020202707317519466,0.1033287061793235
11281,-0.01005033585350145,0.08085221478151769
11282,0.058268908123975824,0.14194047372308013
11283,0.009950330853168092,0.08794450303101352
11284,-0.07257069283483537,0.08565350644855117
11285,-0.07257069283483537,0.07629170100559375
11286,-0.08338160893905101,0.08180747452815275
11287,-0.07257069283483537,0.09484662150093809
11288,-0.05129329438755058,0.06543588547126479
11289,-0.06187540371808753,0.06608880213872571
11290,0,0.07572449240728225
11291,-0.01005033585350145,0.07643483583094902
11292,-0.01005033585350145,0.07643483583094902
11293,0,0.07572449240728225
11294,-0.01005033585350145,0.08085221478151769
11295,-0.030459207484708574,0.07336116979168972
11296,0.01980262729617973,0.07864830603431543
11297,-0.020202707317519466,0.058935146490736945
11298,-0.01005033585350145,0.08957386445462999
11299,-0.040821994520255166,0.07407245400229491
11300,-0.040821994520255166,0.06479576059250386
11301,-0.020202707317519466,0.08161461719014189
11302,-0.030459207484708574,0.07336116979168972
11303,-0.020202707317519466,0.07715865802240994
11304,-0.030459207484708574,0.07789634704538657
11305,-0.020202707317519466,0.08161461719014189
11306,-0.030459207484708574,0.07789634704538657
11307,-0.020202707317519466,0.07715865802240994
11308,-0.020202707317519466,0.06812826154312385
11309,-0.020202707317519466,0.08161461719014189
11310,-0.01005033585350145,0.08085221478151769
11311,-0.030459207484708574,0.07789634704538657
11312,-0.05129329438755058,0.06068976676600278
11313,-0.040821994520255166,0.08767870251360162
11314,-0.040821994520255166,0.07407245400229491
11315,-0.05129329438755058,0.07941495393458849
11316,-0.06187540371808753,0.08481398930731142
11317,-0.040821994520255166,0.07864830603431554
11318,-0.05129329438755058,0.06068976676600278
11319,-0.040821994520255166,0.07407245400229491
11320,-0.01005033585350145,0.11074719654991204
11321,0,0.093021202445895207
11322,0.03922071315328133,0.07301063451054758
11323,0,0.08444614208039455
11325,0.02955880224154443,0.08637349821613304
11326,0.04879016416943205,0.07236234461184575
11327,0.06765864847381486,0.08339442473957744
11328,0.058268908123975824,0.07589043941854608
11329,0.09531017980432493,0.10448694522755778
11330,0.04879016416943205,0.08485776298342522
11331,0.131028262406404,0.09747716161362716
11332,0.08617769624105241,0.07797918583135077
11333,0.09531017980432493,0.09687181756598853
11334,0.131028262406404,0.09747716161362716
11335,0.09531017980432493,0.07732137659551065
11336,0.11332868530700327,0.10650755809291325
11337,0.10436001532424286,0.09225455454562226
11338,0.058268908123975824,0.08411971591338466
11339,0.03922071315328133,0.09383818273516757
11340,0.058268908123975824,0.10019046441306373
11341,0.03922071315328133,0.08974013595084906
11343,0.09531017980432493,0.08129185641288562
11344,0.12221763272424911,0.13072387907958977
11345,0.08617769624105241,0.07394593098078278
11346,0.0769610411361284,0.11384875067051518
11347,0.08617769624105241,0.1053530192457998
11348,0.02955880224154443,0.08637349821613304
11349,0.03922071315328133,0.07724471757926958
11350,-0.030459207484708574,0.1042920992898707
11351,0.009950330853168092,0.08367498789299484
11352,0.009950330853168092,0.08794450303101352
11353,-0.020202707317519466,0.0726634387968207
11354,-0.05129329438755058,0.06543588547126479
11355,0,0.07572449240728225
11356,-0.040821994520255166,0.07407245400229491
11357,0.009950330853168092,0.07502725405943704
11358,-0.030459207484708574,0.0823915662709758
11359,-0.06187540371808753,0.08019672628694513
11360,-0.05129329438755058,0.08852598322030597
11361,-0.030459207484708574,0.06878531775966909
11362,0.02955880224154443,0.06936512052858618
11363,0.03922071315328133,0.08560890624032898
11364,0.04879016416943205,0.059553201177623104
11365,0.058268908123975824,0.09221836344210414
11366,-0.01005033585350145,0.07643483583094902
11367,0.01980262729617973,0.07434276080683347
11368,0.06765864847381486,0.07523098527710746
11369,0.04879016416943205,0.08485776298342522
11370,0.02955880224154443,0.07367066575606815
11371,0.03922071315328133,0.10193683026388704
11372,0.06765864847381486,0.09933959999677357
11373,0.009950330853168092,0.08367498789299484
11374,0.04879016416943205,0.08072653327290515
11375,0.02955880224154443,0.06936512052858618
11376,0.04879016416943205,0.08072653327290515
11377,0.04879016416943205,0.07656157886516997
11378,0.04879016416943205,0.08895580976774374
11379,0.058268908123975824,0.08411971591338466
11380,0.03922071315328133,0.0814439518325938
11381,0.03922071315328133,0.09383818273516757
11382,0.06765864847381486,0.09933959999677357
11383,0.058268908123975824,0.08818510859153614
11384,0.04879016416943205,0.093021202445895207
11385,0.09531017980432493,0.13027892439226754
11386,0.08617769624105241,0.08595128680231037
11387,0.1906203596086497,0.15202023225001082
11388,0.10436001532424286,0.08452404178000886
11389,0.12221763272424911,0.1129449345233815
11390,0.0769610411361284,0.07864830603431543
11391,0.06765864847381486,0.07932903206142597
11392,0.08617769624105241,0.0819808069849354
11393,0.058268908123975824,0.07589043941854608
11394,0.0769610411361284,0.07458291335616396
11395,0.10436001532424286,0.08840393942552893
11396,0.009950330853168092,0.08794450303101352
11397,0.02955880224154443,0.06936512052858618
11398,0.10436001532424286,0.08840393942552893
11399,0.08617769624105241,0.0898911062379789
11400,0.10436001532424286,0.09607632583600877
11401,0.10436001532424286,0.09225455454562226
11402,0.14842000511827322,0.09957637717949165
11403,-0.01005033585350145,0.07643483583094902
11404,0.009950330853168092,0.12087231993793761
11405,0.009950330853168092,0.08794450303101352
11406,-0.01005033585350145,0.07643483583094902
11407,0.03922071315328133,0.07724471757926958
11408,0.0769610411361284,0.07048486657184545
11409,-0.01005033585350145,0.08523167584855416
11410,0,0.07572449240728225
11411,0,0.062355935063392404
11412,-0.030459207484708574,0.07789634704538657
11413,0.08617769624105241,0.0938007351897999
11414,0.058268908123975824,0.09621998459568877
11415,0.1823215567939546,0.1305782521108167
11416,0.03922071315328133,0.10990893123484664
11417,0.04879016416943205,0.12442829071091224
11418,0.06765864847381486,0.10324922894859456
11419,0.03922071315328133,0.10193683026388704
11420,-0.10536051565782628,0.1716695084802107
11421,-0.040821994520255166,0.11808283373923718
11422,-0.10536051565782628,0.14677656757743923
11423,-0.11653381625595151,0.12630718299099772
11424,0.06765864847381486,0.09142930074373008
11425,0.04879016416943205,0.08895580976774374
11426,0.03922071315328133,0.09790357541331904
11427,0.04879016416943205,0.08072653327290515
11428,0.04879016416943205,0.07236234461184575
11429,0.058268908123975824,0.09621998459568877
11430,0.04879016416943205,0.08072653327290515
11431,0.03922071315328133,0.11384875067051517
11432,0.009950330853168092,0.07936944266551288
11433,-0.10536051565782628,0.07864830603431548
11434,-0.13926206733350766,0.09594501607292842
11435,-0.10536051565782628,0.0688363866833524
11436,-0.11653381625595151,0.08434896960478752
11437,-0.10536051565782628,0.07864830603431548
11438,-0.09431067947124129,0.08263741221686538
11440,-0.09431067947124129,0.06812826154312379
11441,-0.10536051565782628,0.08348439988867455
11442,-0.08338160893905101,0.09578654299147647
11443,-0.09431067947124129,0.08738353092212739
11444,-0.13926206733350766,0.09106264310550458
11445,-0.08338160893905101,0.08650984958168542
11446,-0.08338160893905101,0.06255220514914916
11447,-0.09431067947124129,0.07301063451054762
11448,-0.08338160893905101,0.06743457811657298
11449,-0.020202707317519466,0.08161461719014189
11450,-0.030459207484708574,0.09126490438927642
11451,-0.030459207484708574,0.06878531775966909
11452,-0.030459207484708574,0.09126490438927642
11453,0,0.093021202445895207
11454,-0.030459207484708574,0.07336116979168972
11455,-0.020202707317519466,0.09041145720774703
11456,-0.040821994520255166,0.0505565829817505
11457,-0.06187540371808753,0.08938984133933205
11458,-0.040821994520255166,0.06479576059250386
11459,-0.040821994520255166,0.06945519098192862
11460,-0.040821994520255166,0.09655204063190224
11461,-0.030459207484708574,0.08684752543870776
11462,-0.07257069283483537,0.08099407605912642
11463,-0.07257069283483537,0.06191880459401399
11464,-0.05129329438755058,0.0839908059666091
11465,-0.06187540371808753,0.08938984133933205
11466,-0.05129329438755058,0.09302120244589519
11467,-0.05129329438755058,0.07941495393458849
11468,-0.030459207484708574,0.06878531775966909
11469,-0.07257069283483537,0.07629170100559375
11470,-0.09431067947124129,0.09208590597566005
11471,-0.07257069283483537,0.05703643162659016
11472,0,0.07572449240728225
11473,0.02955880224154443,0.07794018089408683
11474,0,0.07130711345671359
11475,0.009950330853168092,0.09217858609973552
11476,0.01980262729617973,0.07000057220075763
11477,0.058268908123975824,0.08002166912906615
11478,0.04879016416943205,0.093021202445895207
11479,-0.020202707317519466,0.0726634387968207
11480,-0.040821994520255166,0.06945519098192862
11481,-0.01005033585350145,0.08085221478151769
11482,-0.06187540371808753,0.06608880213872571
11483,-0.040821994520255166,0.07407245400229491
11484,-0.030459207484708574,0.07336116979168972
11485,-0.020202707317519466,0.0726634387968207
11486,-0.05129329438755058,0.07941495393458849
11487,-0.040821994520255166,0.09213466168133358
11488,0,0.07130711345671359
11489,0.02955880224154443,0.07367066575606815
11490,-0.01005033585350145,0.08085221478151769
11491,0.009950330853168092,0.07502725405943704
11492,0.01980262729617973,0.07000057220075763
11493,0.009950330853168092,0.08367498789299484
11494,-0.01005033585350145,0.08085221478151769
11495,0.009950330853168092,0.07936944266551288
11496,0.009950330853168092,0.0662304140418319
11497,0.03922071315328133,0.07301063451054758
11498,0.03922071315328133,0.10990893123484664
11499,-0.01005033585350145,0.11897647304475062
11500,0.01980262729617973,0.07000057220075763
11501,0.03922071315328133,0.0814439518325938
11502,0.0769610411361284,0.08668318203846807
11503,0.06765864847381486,0.09933959999677357
11504,-0.10536051565782628,0.08348439988867455
11505,-0.09431067947124129,0.06319871515958456
11506,-0.09431067947124129,0.06319871515958456
11507,-0.11653381625595151,0.07453705025382446
11508,-0.09431067947124129,0.08738353092212739
11509,-0.10536051565782628,0.07376593306689164
11510,-0.10536051565782628,0.0688363866833524
11511,-0.09431067947124129,0.07301063451054762
11512,-0.09431067947124129,0.07784672836490669
11513,-0.06187540371808753,0.07083492084398772
11514,-0.10536051565782628,0.08827508374063324
11515,-0.05129329438755058,0.07479769091422221
11516,-0.07257069283483537,0.08099407605912642
11517,-0.09431067947124129,0.07784672836490669
11518,-0.08338160893905101,0.07227067197093207
11519,-0.07257069283483537,0.07154558230033174
11520,-0.08338160893905101,0.07706135582289075
11521,-0.07257069283483537,0.07629170100559375
11522,-0.09431067947124129,0.07784672836490669
11523,-0.08338160893905101,0.06743457811657298
11524,-0.08338160893905101,0.06743457811657298
11525,-0.09431067947124129,0.06812826154312379
11526,-0.09431067947124129,0.07301063451054762
11527,-0.01005033585350145,0.10238300788885263
11528,0.03922071315328133,0.11775837962233617
11529,0.009950330853168092,0.08794450303101352
11530,0.01980262729617973,0.1037453693969541
11531,-0.020202707317519466,0.08161461719014189
11532,-0.020202707317519466,0.09041145720774703
11533,-0.030459207484708574,0.09564436545631289
11534,-0.09431067947124129,0.14537297912239336
11535,-0.05129329438755058,0.07941495393458849
11536,-0.06187540371808753,0.09842023781861813
11537,-0.020202707317519466,0.08603199614071055
11538,-0.040821994520255166,0.08318348328801238
21001,0.01980262729617973,0.08715190424105611
21002,0.02955880224154443,0.09053845262386821
21003,0.009950330853168092,0.08794450303101352
21004,0.009950330853168092,0.07936944266551288
21005,0.01980262729617973,0.09135113849438033
21006,0.01980262729617973,0.0955160929021155
21007,0.01980262729617973,0.08291782117233411
21008,0.02955880224154443,0.0946696823343883
21009,0.01980262729617973,0.06562111113372117
21010,0.01980262729617973,0.06562111113372117
21011,0.01980262729617973,0.07434276080683347
21012,0.01980262729617973,0.07000057220075763
21013,0.02955880224154443,0.07794018089408683
21014,0.03922071315328133,0.07724471757926958
21015,0.03922071315328133,0.07724471757926958
21016,0.009950330853168092,0.144244532198802
21017,0.01980262729617973,0.07864830603431543
21018,-0.01005033585350145,0.08523167584855416
21019,-0.01005033585350145,0.09814892482013064
21020,-0.040821994520255166,0.08767870251360162
21021,-0.01005033585350145,0.08523167584855416
21022,0,0.093021202445895207
21023,0,0.08875168730787653
21024,0,0.093021202445895207
21025,-0.020202707317519466,0.09905919104130483
21026,0,0.07130711345671359
21027,-0.01005033585350145,0.13898704098009823
21028,0.01980262729617973,0.0612037321831525
21029,0.009950330853168092,0.07064779299240058
21030,0,0.07572449240728225
21031,0,0.07572449240728225
21032,-0.01005033585350145,0.06748365743762784
21033,0.01980262729617973,0.06562111113372117
21034,0.03922071315328133,0.08560890624032898
21035,0.02955880224154443,0.06936512052858618
21036,0.058268908123975824,0.07589043941854608
21037,0.08617769624105241,0.1015312479554133
21038,0.03922071315328133,0.08974013595084906
21039,0.06765864847381486,0.08339442473957744
21040,0.058268908123975824,0.08411971591338466
21041,0.0769610411361284,0.08268156088488343
21042,0.04879016416943205,0.08072653327290515
21043,0.04879016416943205,0.08072653327290515
21044,0.058268908123975824,0.11191981044607333
21045,0.09531017980432493,0.09687181756598853
21046,0.06765864847381486,0.09933959999677357
21047,0.03922071315328133,0.09383818273516757
21048,0.03922071315328133,0.10593845141747169
21049,0.04879016416943205,0.093021202445895207
21050,0.058268908123975824,0.08818510859153614
21051,0.03922071315328133,0.1331040200495188
21052,0.02955880224154443,0.11483847761838589
21053,0.06765864847381486,0.09539978056110504
21054,0,0.06685115428898164
21055,0,0.062355935063392404
21056,0.01980262729617973,0.08715190424105611
21057,0,0.06685115428898164
21058,0.009950330853168092,0.07936944266551288
21059,0.04879016416943205,0.12060651942052572
21060,0.009950330853168092,0.0662304140418319
21061,0.009950330853168092,0.08367498789299484
21062,0.009950330853168092,0.07502725405943704
21063,0.009950330853168092,0.13657214578832216
21064,-0.01005033585350145,0.07197887666321708
21065,-0.01005033585350145,0.08085221478151769
21066,0.02955880224154443,0.1304184387714888
21067,0,0.06685115428898164
21068,0.009950330853168092,0.09217858609973552
21069,-0.01005033585350145,0.07643483583094902
21070,0.009950330853168092,0.07502725405943704
21071,-0.01005033585350145,0.09387940968211196
21072,0,0.07130711345671359
21073,0.009950330853168092,0.09217858609973552
21074,0.009950330853168092,0.08367498789299484
21075,0,0.08010395347431873
21076,0.02955880224154443,0.07367066575606815
21077,0.009950330853168092,0.06177445487409995
21078,0.01980262729617973,0.08291782117233411
21079,0.009950330853168092,0.07936944266551288
21081,0.04879016416943205,0.11675590430043241
21082,0.02955880224154443,0.07367066575606815
21084,0.02955880224154443,0.0946696823343883
21085,0.01980262729617973,0.08291782117233411
21086,0.04879016416943205,0.10502655826742281
21087,0.01980262729617973,0.09135113849438033
21088,0.10436001532424286,0.17363561527408308
21089,0.03922071315328133,0.0814439518325938
21090,0.02955880224154443,0.07794018089408683
21091,0.009950330853168092,0.144244532198802
21092,0.01980262729617973,0.1615661272066496
21093,0.009950330853168092,0.08367498789299484
21094,0.01980262729617973,0.07864830603431543
21095,0.03922071315328133,0.08560890624032898
21096,0.03922071315328133,0.09383818273516757
21097,0.01980262729617973,0.09135113849438033
21098,0.02955880224154443,0.08217426396280882
21099,0.009950330853168092,0.07502725405943704
21100,0.02955880224154443,0.08217426396280882
21101,0.03922071315328133,0.07301063451054758
21102,0.03922071315328133,0.0814439518325938
21103,0.01980262729617973,0.0955160929021155
21104,0.02955880224154443,0.0987677291187068
21105,0,0.08010395347431873
21106,0.02955880224154443,0.07794018089408683
21107,0,0.07130711345671359
21108,0.009950330853168092,0.06177445487409995
21109,0,0.08444614208039455
21110,0.04879016416943205,0.08895580976774374
21111,0.02955880224154443,0.07367066575606815
21112,0.01980262729617973,0.07434276080683347
21113,0.009950330853168092,0.07064779299240058
21114,-0.020202707317519466,0.07715865802240994
21115,0,0.08010395347431873
21116,0,0.08875168730787653
21117,0.02955880224154443,0.07367066575606815
21118,0,0.08875168730787653
21119,0.03922071315328133,0.06874111937252891
21120,0.009950330853168092,0.09217858609973552
21121,0.009950330853168092,0.09217858609973552
21122,0.009950330853168092,0.08367498789299484
21123,0.009950330853168092,0.07502725405943704
21124,0.01980262729617973,0.07434276080683347
21125,0.03922071315328133,0.0814439518325938
21126,0.01980262729617973,0.07000057220075763
21128,0.02955880224154443,0.08217426396280882
21129,0.08617769624105241,0.0898911062379789
