SA2_code,y.ospg.male,sd.ospg.male,y.ospg.female,sd.ospg.female,y.ospg.persons,sd.ospg.persons
11025,0.10436001532424286,0.1865528642456596,0.19885085874516517,0.2572687003407899,0.23901690047049992,0.15770638165264678
11026,-0.09431067947124129,0.21244600951038495,0.12221763272424911,0.29129058563045723,0.04879016416943205,0.19208039348720002
11027,0.17395330712343798,0.1698287220637826,0.13976194237515863,0.24531354354589358,0.26236426446749106,0.15165894054486306
11028,-0.040821994520255166,0.19612841781139387,-0.06187540371808753,0.2745457054665609,-0.030459207484708574,0.17242036083299456
11029,0.058268908123975824,0.15984420832066693,0.11332868530700327,0.2276975013410303,0.11332868530700327,0.1422007155454186
11030,0,0.10561947417567659,0.04879016416943205,0.17166950848021065,0.04879016416943205,0.093021202445895207
11031,-0.020202707317519466,0.13225490193266295,0.03922071315328133,0.1834466361245339,0.01980262729617973,0.10781076207510557
11032,0.058268908123975824,0.1455718348296434,0.03922071315328133,0.19361715393107332,0.08617769624105241,0.1240439035211979
11033,0.058268908123975824,0.17714091835927986,0.06765864847381486,0.2539056941715539,0.11332868530700327,0.1558069640567254
11034,0.009950330853168092,0.1629354164742001,-0.05129329438755058,0.22619152151202768,0.009950330853168092,0.1404227609084155
11035,0.009950330853168092,0.16659280906532897,0.1570037488096647,0.25271501899491094,0.08617769624105241,0.15605326098723024
11036,-0.040821994520255166,0.14677656757743926,0.02955880224154443,0.22151796632173254,0.009950330853168092,0.1287826191909811
11037,0.131028262406404,0.19479355307258153,0.009950330853168092,0.2626419377968439,0.14842000511827322,0.1672521295296421
11038,0.10436001532424286,0.21144580514843095,0.1570037488096647,0.2886235887713393,0.16551443847757333,0.18927496532499755
11039,-0.020202707317519466,0.1634220917182947,-0.030459207484708574,0.2424209330337522,-0.01005033585350145,0.1428966699319192
11040,0,0.1531145879848664,0.2151113796169455,0.20686995311641046,0.09531017980432493,0.13027892439226754
11041,-0.030459207484708574,0.1686549999668606,0.06765864847381486,0.24513406124279222,0.009950330853168092,0.14803788856998473
11042,0.0769610411361284,0.1467765675774392,0.2151113796169455,0.20686995311641046,0.1570037488096647,0.13352376839210223
11043,-0.020202707317519466,0.16718745258442866,0.1823215567939546,0.23176289401918185,0.06765864847381486,0.14438684854048697
11044,0.14842000511827322,0.1608744954662587,-0.15082288973458366,0.22627168555989985,0.06765864847381486,0.13349239727999257
11045,0.06765864847381486,0.14438684854048697,0.058268908123975824,0.2195464830074975,0.10436001532424286,0.13279749911411548
11046,0.11332868530700327,0.18197701221363896,0.3074846997479607,0.25230453353268706,0.2468600779315258,0.15664542617087338
11047,-0.030459207484708574,0.13748781018122883,-0.09431067947124129,0.20123228159264256,-0.05129329438755058,0.127624567924855
11048,0.058268908123975824,0.16683341462585155,0.09531017980432493,0.22509346464808344,0.09531017980432493,0.14445217138567354
11049,0.01980262729617973,0.13154546392964278,-0.01005033585350145,0.1947009654520329,0.03922071315328133,0.12163827726785624
11050,-0.09431067947124129,0.16603183695644283,-0.01005033585350145,0.22542487361175476,-0.040821994520255166,0.14277494642385463
11051,-0.020202707317519466,0.14807645129111208,-0.05129329438755058,0.23304000127332397,-0.01005033585350145,0.13898704098009823
11052,-0.2744368457017603,0.27778774638511256,-0.13926206733350766,0.33877071238188255,-0.2744368457017603,0.25386754949794393
11053,0.3074846997479607,0.18645906810942095,0.20701416938432612,0.2581304277917341,0.3364722366212129,0.161149463989019
11054,0.26236426446749106,0.19629539673012622,0.5187937934151675,0.26965571472724065,0.4382549309311553,0.1669453628614368
11055,-0.01005033585350145,0.16945603827684422,-0.06187540371808753,0.248542417919608,-0.01005033585350145,0.15444895398791914
11056,0.131028262406404,0.17294661573435285,-0.07257069283483537,0.23704733704635667,0.12221763272424911,0.14790409086866524
11057,0.08617769624105241,0.16965950949853706,0.06765864847381486,0.24513406124279222,0.11332868530700327,0.1558069640567254
11058,-0.030459207484708574,0.19444697913157039,0.10436001532424286,0.2633757512249322,0.01980262729617973,0.16880318587601512
11059,0.02955880224154443,0.21179949949994964,-0.040821994520255166,0.2885461854363455,0.02955880224154443,0.191788931564602
11060,0.0769610411361284,0.11384875067051518,-0.07257069283483537,0.1786747088944464,0.058268908123975824,0.10413028384873226
11061,0.10436001532424286,0.14677656757743918,-0.08338160893905101,0.22858404210559197,0.0769610411361284,0.13240367116585944
11062,0.16551443847757333,0.12918157978602637,-0.020202707317519466,0.19988074681122575,0.1570037488096647,0.11645849590866336
11063,0.37843643572024505,0.218387464360563,0.09531017980432493,0.3126151088006995,0.34358970439007686,0.19835621904242337
11064,0.2151113796169455,0.1236293201132296,-0.06187540371808753,0.18844903238063687,0.17395330712343798,0.11470551675200501
11065,0.19885085874516517,0.12868610235461814,0.03922071315328133,0.19361715393107332,0.1906203596086497,0.11637243635180375
11066,0.27763173659827955,0.16106893299972186,-0.020202707317519466,0.24690649160696923,0.23901690047049992,0.1517737092061574
11067,0.14842000511827322,0.18592021495428088,0.058268908123975824,0.27579979232894297,0.1570037488096647,0.17539364239940022
11068,0.1906203596086497,0.13934370235892374,0.12221763272424911,0.22316232408733344,0.2151113796169455,0.12684828398734427
11069,0.2468600779315258,0.12644702240029654,0,0.20345720405988152,0.22314355131420976,0.11303177038124285
11070,0.1906203596086497,0.22482215164959596,0.131028262406404,0.30680593434021564,0.22314355131420976,0.19447572221383663
11071,0.058268908123975824,0.14917753239244566,-0.09431067947124129,0.23060465497094754,0.03922071315328133,0.13686938091565273
11072,0.23901690047049992,0.23677582190949664,0.11332868530700327,0.3034219937483126,0.25464221837358075,0.20554989007306806
11073,0.03922071315328133,0.14431774796726116,-0.08338160893905101,0.2250285985769729,0.02955880224154443,0.1342402100618753
11074,0.09531017980432493,0.12304186572290202,-0.040821994520255166,0.19249705670483064,0.09531017980432493,0.10825230609369173
11076,0.1570037488096647,0.1722920882787971,-0.13926206733350766,0.2570944800619474,0.09531017980432493,0.1548295613025729
11077,0.35065687161316933,0.17473995354427346,-0.12783337150988489,0.25479435099100406,0.22314355131420976,0.15687994885100032
11078,0.43178241642553783,0.19570530451972276,-0.1743533871447778,0.27852905284554125,0.29266961396282004,0.1700351106651405
11079,0.19885085874516517,0.11217320209847953,-0.08338160893905101,0.1724611363839958,0.14842000511827322,0.09957637717949165
11080,0.20701416938432612,0.19142931146343753,0.43178241642553783,0.24719812012684556,0.3576744442718159,0.16603183695644283
11081,0.02955880224154443,0.11483847761838589,-0.06187540371808753,0.17706854385293366,0.03922071315328133,0.10193683026388704
11082,0.1570037488096647,0.15649503439922222,-0.19845093872383832,0.2311699781109281,0.08617769624105241,0.14207419252390655
11083,0.01980262729617973,0.13921785034012263,0.01980262729617973,0.2068699531164104,0.058268908123975824,0.12715091409386983
11084,-0.07257069283483537,0.18252532401453972,-0.08338160893905101,0.24599884127368304,-0.08338160893905101,0.15639038788431672
11085,-0.01005033585350145,0.18403428952381162,0.04879016416943205,0.25770150462092123,0.01980262729617973,0.1579087346155207
11086,0,0.1377689475576838,-0.07257069283483537,0.2086953721714532,0,0.1259490193528193
11087,0.08617769624105241,0.16629181356417375,-0.06187540371808753,0.24182910946169414,0.08617769624105241,0.15605326098723024
11088,-0.030459207484708574,0.19802737334516554,-0.10536051565782628,0.2740525163690633,-0.05129329438755058,0.17549127977059725
11089,0.009950330853168092,0.1592516164877271,0,0.2202971512375193,0.02955880224154443,0.14179892729919197
11090,0.03922071315328133,0.19024945799671003,0.10436001532424286,0.2661114365011492,0.11332868530700327,0.172319864312864
11091,-0.040821994520255166,0.17394213620948637,-0.21072103131565253,0.26062531824795443,-0.08338160893905101,0.1522923410999982
11092,0.1823215567939546,0.14035882155353105,0.04879016416943205,0.22438257686185656,0.19885085874516517,0.12868610235461814
11093,0.16551443847757333,0.1489338819190317,-0.030459207484708574,0.2224103650984046,0.1570037488096647,0.13352376839210223
11094,0.17395330712343798,0.13812883374388152,-0.01005033585350145,0.2153877483062931,0.17395330712343798,0.13154546392964278
11095,0.23901690047049992,0.1427433127268712,0.01980262729617973,0.22003724084899848,0.2468600779315258,0.12954857652089966
11096,0.14842000511827322,0.1345355335247754,0.03922071315328133,0.21336945606407864,0.16551443847757333,0.1325271923095769
11097,0.17395330712343798,0.20543880468395706,0.11332868530700327,0.2669633386553815,0.1823215567939546,0.16862350491566797
11098,0.16551443847757333,0.11901106197948697,-0.01005033585350145,0.1947009654520329,0.1570037488096647,0.10593845141747171
11099,0.058268908123975824,0.11577042556616665,-0.030459207484708574,0.1908412815687681,0.0769610411361284,0.10623362300894595
11100,0.12221763272424911,0.19314166081032655,0.17395330712343798,0.2674394974222175,0.1823215567939546,0.16555920692576392
11101,0.19885085874516517,0.17819926008394002,0.1906203596086497,0.25639123517923246,0.23901690047049992,0.15770638165264678
11102,0.131028262406404,0.19783955663712427,0,0.2855182591507259,0.14842000511827322,0.17041129802347937
11103,0.13976194237515863,0.11826612962108388,0,0.18248696136317138,0.13976194237515863,0.11117984790645778
11104,0.2151113796169455,0.1639704035191954,-0.07257069283483537,0.23704733704635667,0.1823215567939546,0.1531145879848664
11105,0.28517894223366247,0.1429259524573459,-0.05129329438755058,0.212212453048704,0.25464221837358075,0.12866091020146486
11106,0.17395330712343798,0.1698287220637826,0.01980262729617973,0.25154132608800206,0.16551443847757333,0.15535162794293994
11107,-0.08338160893905101,0.13979692272841873,0.009950330853168092,0.2185227551418302,-0.040821994520255166,0.13467629889513516
11108,-0.06187540371808753,0.16542840213549928,0.1570037488096647,0.22542487361175476,0.03922071315328133,0.14431774796726116
11109,0.009950330853168092,0.10054277476079491,0.01980262729617973,0.1542249346290477,0.04879016416943205,0.08895580976774374
11110,-0.08338160893905101,0.12264559068812027,-0.020202707317519466,0.1856083733202022,-0.030459207484708574,0.1042920992898707
11111,-0.040821994520255166,0.15074704739481423,0.25464221837358075,0.22880372093853707,0.0769610411361284,0.13240367116585944
11112,-0.16251892949777494,0.20486521937156882,-0.19845093872383832,0.2729199874209445,-0.18632957819149348,0.1838177986300671
11113,-0.09431067947124129,0.11942480706448977,-0.06187540371808753,0.18844903238063687,-0.07257069283483537,0.10833297714795613
11114,-0.08338160893905101,0.14816111138947813,-0.030459207484708574,0.2224103650984046,-0.040821994520255166,0.13467629889513516
11115,-0.11653381625595151,0.14390217078241063,-0.05129329438755058,0.20865700952008495,-0.08338160893905101,0.13129332452167805
11116,-0.09431067947124129,0.14957221337571758,-0.06187540371808753,0.22114232660743396,-0.06187540371808753,0.1330236032975779
11117,-0.07257069283483537,0.13848038345918395,0.009950330853168092,0.20179325370152873,-0.030459207484708574,0.12529111586819083
11118,-0.07257069283483537,0.15087461436175773,-0.01005033585350145,0.22872717693094732,-0.030459207484708574,0.14545991115218845
11119,0.03922071315328133,0.20358888662136426,0.009950330853168092,0.27751774610881097,0.08617769624105241,0.179631242188828
11120,0,0.19307981414298217,-0.07257069283483537,0.2639063847430006,0.01980262729617973,0.17593902361822936
11121,-0.040821994520255166,0.18515586412722876,0.10436001532424286,0.22934953974601774,0.03922071315328133,0.16247639342782375
11122,-0.09431067947124129,0.16196644427829135,0.131028262406404,0.2442537291910665,0.009950330853168092,0.144244532198802
11123,-0.08338160893905101,0.14399615698174295,0.009950330853168092,0.22180382163687634,-0.030459207484708574,0.13345455533066083
11124,-0.16251892949777494,0.20486521937156882,0.17395330712343798,0.28490540132132075,-0.020202707317519466,0.1856083733202022
11125,-0.07257069283483537,0.13004706613713773,0.03922071315328133,0.19361715393107332,0,0.12194739819923466
11126,-0.15082288973458366,0.2068699531164104,-0.18632957819149348,0.2916285607051727,-0.1743533871447778,0.19041032953568518
11127,-0.08338160893905101,0.16849065656662082,-0.09431067947124129,0.25498764672418656,-0.08338160893905101,0.15639038788431672
11128,0.009950330853168092,0.27457708043699974,0.06765864847381486,0.3317250738145418,0.0769610411361284,0.23445527009104086
11129,0,0.10561947417567659,0.04879016416943205,0.17856426315711008,0.04879016416943205,0.093021202445895207
11130,0.10436001532424286,0.14677656757743918,-0.23572233352106983,0.21752178220904056,0.009950330853168092,0.1287826191909811
11131,0.12221763272424911,0.1342065143195897,-0.10536051565782628,0.2106353139825444,0.06765864847381486,0.12236023024191116
11132,0.03922071315328133,0.15889599921422856,-0.10536051565782628,0.25721256919142554,-0.020202707317519466,0.15195634893663215
11133,-0.020202707317519466,0.17463581963603708,-0.15082288973458366,0.2665236970240136,-0.08338160893905101,0.1604557805624682
11134,-0.030459207484708574,0.14148943133481348,-0.15082288973458366,0.21471940150389993,-0.08338160893905101,0.1269877792941961
11135,0,0.09725528551461719,-0.07257069283483537,0.1589732618904772,-0.030459207484708574,0.09126490438927642
11136,0.131028262406404,0.13660604977089988,-0.020202707317519466,0.2171774568498387,0.11332868530700327,0.12466620355347582
11137,0.12221763272424911,0.1742430528101485,0.01980262729617973,0.24847702809809805,0.10436001532424286,0.15362504733873547
11138,0.17395330712343798,0.2139660908950492,0.10436001532424286,0.28748436594459825,0.1906203596086497,0.18826297363610867
11139,0.1823215567939546,0.1982948927509098,-0.06187540371808753,0.2681680714031774,0.14842000511827322,0.17667154934583357
11140,0.1570037488096647,0.1467765675774393,0.009950330853168092,0.21522045182263763,0.14842000511827322,0.1345355335247754
11141,0.1823215567939546,0.14995541949102914,-0.020202707317519466,0.22393522559984924,0.13976194237515863,0.13895291247534405
11142,0.1823215567939546,0.18367486430173835,-0.12783337150988489,0.2617835572961887,0.10436001532424286,0.17035454877903694
11143,0.20701416938432612,0.18569662102112838,-0.020202707317519466,0.2627035454865441,0.1570037488096647,0.16287266846260565
11144,-0.07257069283483537,0.1467765675774392,-0.1743533871447778,0.22281512837360656,-0.12783337150988489,0.13652822136992018
11145,-0.09431067947124129,0.17006509180701082,-0.11653381625595151,0.25601847808499817,-0.12783337150988489,0.1539727952210831
11146,-0.13926206733350766,0.14677656757743923,-0.15082288973458366,0.21859929914942003,-0.1743533871447778,0.12822164708209502
11147,-0.08338160893905101,0.14816111138947813,-0.11653381625595151,0.23475689828878998,-0.10536051565782628,0.13385931860586273
11148,-0.15082288973458366,0.17420573946083334,-0.13926206733350766,0.24995864231973317,-0.18632957819149348,0.1619172656111722
11149,-0.030459207484708574,0.15718925718519805,-0.12783337150988489,0.21833569589807297,-0.07257069283483537,0.13428114920585973
11150,-0.12783337150988489,0.17497181179940324,-0.13926206733350766,0.24635294475693087,-0.16251892949777494,0.15422493462904774
11151,-0.020202707317519466,0.14022700290362256,-0.01005033585350145,0.2153877483062931,0.02955880224154443,0.1304184387714888
11152,0.09531017980432493,0.18475238124211762,0.20701416938432612,0.24802704651817303,0.19885085874516517,0.16019018759362172
11153,0.0769610411361284,0.15729661206863085,0.08617769624105241,0.23568556748399755,0.13976194237515863,0.14232060840970734
11154,0.12221763272424911,0.21136517234199967,0.19885085874516517,0.27708494182867965,0.22314355131420976,0.1803417413213184
11155,-0.15082288973458366,0.2375681783543966,-0.06187540371808753,0.29625979445574235,-0.11653381625595151,0.20495548902531324
11156,-0.030459207484708574,0.12529111586819083,-0.020202707317519466,0.19279446509659967,0.009950330853168092,0.11687069878435297
11157,0.058268908123975824,0.1971514862946275,0.3293037471426003,0.278655607250663,0.20701416938432612,0.17697497134801607
11158,0.16551443847757333,0.2154450134819111,0.02955880224154443,0.27623507364499666,0.20701416938432612,0.17989878497504924
11159,0.08617769624105241,0.1629017407485265,0,0.23659898787354094,0.131028262406404,0.143408871643076
11160,0.01980262729617973,0.2545873296525448,0.131028262406404,0.3354230091621767,0.131028262406404,0.22446494090782337
11162,-0.08338160893905101,0.14816111138947813,-0.07257069283483537,0.2195128250544139,-0.07257069283483537,0.13428114920585973
11163,-0.01005033585350145,0.15824231035910186,-0.030459207484708574,0.22580043791405183,-0.01005033585350145,0.13107674172705472
11164,0.06765864847381486,0.16893748545079232,-0.15082288973458366,0.2375681783543966,0.009950330853168092,0.144244532198802
11165,-0.040821994520255166,0.13467629889513516,-0.09431067947124129,0.21612980949685795,-0.05129329438755058,0.13178952233259014
11166,0.02955880224154443,0.16740593981136298,-0.18632957819149348,0.24438734293587425,-0.030459207484708574,0.14939973058785697
11167,-0.07257069283483537,0.14264533786691913,0.01980262729617973,0.22003724084899848,-0.020202707317519466,0.13625652308624758
11168,-0.09431067947124129,0.17803719277797042,-0.040821994520255166,0.25096817034717955,-0.05129329438755058,0.15608954732710784
11169,-0.13926206733350766,0.1725065949380984,0.12221763272424911,0.22316232408733344,-0.040821994520255166,0.14277494642385463
11170,-0.06187540371808753,0.12032077083751302,-0.01005033585350145,0.18403428952381162,-0.01005033585350145,0.10658224214217685
11171,-0.13926206733350766,0.22416666315502337,-0.020202707317519466,0.292901949257121,-0.07257069283483537,0.19764358809942295
11172,0.16551443847757333,0.14569448004216498,0.03922071315328133,0.21978720208798688,0.16551443847757333,0.12918157978602637
11173,0.13976194237515863,0.16529187441682733,0.04879016416943205,0.24583575861874404,0.14842000511827322,0.14787496214942963
11174,0.2151113796169455,0.14574689198752228,0.1823215567939546,0.22905623471831796,0.2468600779315258,0.13263139001883983
11175,0.16551443847757333,0.11211630730258754,-0.01005033585350145,0.1767972308544461,0.1570037488096647,0.10238300788885264
11176,0.25464221837358075,0.17560932791587922,0.058268908123975824,0.25578922439359536,0.23901690047049992,0.15474866854839886
11177,0.1823215567939546,0.1531145879848664,0.04879016416943205,0.24282569630895412,0.1823215567939546,0.1435777854276457
11178,0.058268908123975824,0.1563133701346599,-0.10536051565782628,0.23979777002333447,0.01980262729617973,0.14301120671130532
11179,0.131028262406404,0.11205541286059456,-0.06187540371808753,0.17706854385293366,0.09531017980432493,0.10448694522755778
11180,0.1906203596086497,0.20263587004768846,0.0769610411361284,0.28821063522258483,0.20701416938432612,0.17989878497504924
11181,0.23111172096338664,0.11546588065075962,0,0.18957324307779747,0.2151113796169455,0.1072226305037748
11182,0.41871033485818504,0.24356004576451565,-0.01005033585350145,0.3106565494603089,0.35065687161316933,0.20925967215336266
11183,0.16551443847757333,0.1051271009974029,0,0.1680121158890818,0.1570037488096647,0.09519691611245519
11184,0.20701416938432612,0.17107659257195693,0.01980262729617973,0.263617726131831,0.19885085874516517,0.16019018759362172
11185,0.17395330712343798,0.12487603455854442,-0.07257069283483537,0.19014045167610893,0.13976194237515863,0.10759945369286261
11186,-0.05129329438755058,0.186787772565094,0.28517894223366247,0.2474128976849037,0.09531017980432493,0.161632383174749
11187,0,0.11791414334866665,0.01980262729617973,0.18991809208155305,0.03922071315328133,0.10990893123484664
11188,-0.040821994520255166,0.13874169157328664,0.0769610411361284,0.22542487361175464,0.01980262729617973,0.1353960790497361
11189,-0.030459207484708574,0.11279569749661136,0.009950330853168092,0.19148574996810042,0.009950330853168092,0.10877205125563351
11190,-0.020202707317519466,0.14807645129111208,-0.01005033585350145,0.23200824342599347,0.009950330853168092,0.13657214578832216
11191,0.2700271372130602,0.19505002491154588,-0.13926206733350766,0.27792202828656737,0.19885085874516517,0.1692741797535741
11192,0.058268908123975824,0.11577042556616665,-0.040821994520255166,0.18515586412722876,0.06765864847381486,0.10712912659411464
11193,0.09531017980432493,0.1409456003204888,0.11332868530700327,0.2420703977526101,0.13976194237515863,0.13556283965969684
11194,0.03922071315328133,0.10990893123484664,-0.07257069283483537,0.17479481124892632,0.02955880224154443,0.10283312179685827
11195,0.26236426446749106,0.25430692069707606,-0.08338160893905101,0.3395904228529157,0.2151113796169455,0.22571868535706563
11196,0.10436001532424286,0.12566166137190127,-0.020202707317519466,0.19634990862521873,0.11332868530700327,0.11748011177707836
11197,-0.10536051565782628,0.26062531824795443,0.14842000511827322,0.3357427860962629,0.02955880224154443,0.23731502020130743
11198,0.06765864847381486,0.1260980057990912,0,0.1965624493829821,0.10436001532424286,0.11476721011140686
11199,-0.1743533871447778,0.2642566793545177,0.36464311358790924,0.32448406465305957,0.09531017980432493,0.21909099445441693
11200,-0.01005033585350145,0.15444895398791914,0.0769610411361284,0.22845279989737435,0.0769610411361284,0.14322112404882015
11201,0.04879016416943205,0.15759402046039991,0.11332868530700327,0.2420703977526101,0.12221763272424911,0.14110126899648912
11202,-0.040821994520255166,0.17770749707562034,-0.01005033585350145,0.2512635128049971,-0.01005033585350145,0.15824231035910186
11203,-0.08338160893905101,0.1841904824170054,0.08617769624105241,0.24734788282892112,-0.020202707317519466,0.1634220917182947
11204,-0.08338160893905101,0.20315936162198195,-0.030459207484708574,0.2771851193435573,-0.05129329438755058,0.17549127977059725
11205,-0.020202707317519466,0.1033287061793235,-0.030459207484708574,0.1686549999668606,0.009950330853168092,0.09637782035305974
11206,-0.15082288973458366,0.16570214125409266,-0.020202707317519466,0.22393522559984924,-0.10536051565782628,0.14250705243942055
11207,-0.15082288973458366,0.2769719273013303,-0.07257069283483537,0.3312163556830761,-0.12783337150988489,0.251263512804997
11208,-0.23572233352106983,0.140277064629771,-0.11653381625595151,0.20495548902531324,-0.19845093872383832,0.12126104687608145
11209,-0.10536051565782628,0.12506247858825761,0.06765864847381486,0.18245361578088226,-0.040821994520255166,0.10957923553249652
11210,-0.11653381625595151,0.15671131421663326,0.02955880224154443,0.22471674847152612,-0.07257069283483537,0.1467765675774392
11211,-0.2231435513142097,0.22769750134103034,0.11332868530700327,0.30842403461393547,-0.11653381625595151,0.20495548902531324
11212,-0.2876820724517809,0.26062531824795443,-0.030459207484708574,0.31825819018491985,-0.21072103131565253,0.22542487361175467
11213,-0.07257069283483537,0.19014045167610893,0.01980262729617973,0.2576152559381645,-0.020202707317519466,0.16718745258442866
11214,-0.09431067947124129,0.16196644427829135,0,0.23338002399942628,-0.05129329438755058,0.1481174463561482
11215,0.01980262729617973,0.15051434313461934,0,0.2202971512375193,0.03922071315328133,0.14060715647283278
11216,-0.09431067947124129,0.25498764672418656,-0.19845093872383832,0.3313911010632934,-0.13926206733350766,0.23538039107276576
11217,-0.020202707317519466,0.15195634893663215,-0.020202707317519466,0.22393522559984924,0.009950330853168092,0.1287826191909811
11218,0.01980262729617973,0.1276655662841227,0.009950330853168092,0.17741026194828968,0.04879016416943205,0.10896637770309134
11219,-0.06187540371808753,0.16148858269983077,-0.15082288973458366,0.22244991426951335,-0.07257069283483537,0.13848038345918395
11220,-0.16251892949777494,0.2008319645210008,0.2468600779315258,0.29005343640442277,-0.020202707317519466,0.1856083733202022
11221,0.02955880224154443,0.14179892729919197,-0.05129329438755058,0.212212453048704,0.03922071315328133,0.12931066367833607
11222,-0.16251892949777494,0.1497689754613158,-0.030459207484708574,0.20511365505979165,-0.11653381625595151,0.13076314215872967
11223,-0.030459207484708574,0.14545991115218845,0.0769610411361284,0.23146286220716428,0.02955880224154443,0.1342402100618753
11224,-0.12783337150988489,0.1453250613875253,0.04879016416943205,0.20524768121978812,-0.06187540371808753,0.1288243690442537
11225,-0.15082288973458366,0.13930638900960854,0,0.2000214733551141,-0.09431067947124129,0.11942480706448977
11226,-0.020202707317519466,0.13625652308624758,-0.01005033585350145,0.20514919572934956,0.009950330853168092,0.12484279975531258
11227,-0.040821994520255166,0.16632700854791715,0.09531017980432493,0.22210105676420686,0.02955880224154443,0.13803356643305803
11228,-0.23572233352106983,0.168894139451732,-0.08338160893905101,0.232114880291599,-0.19845093872383832,0.15449538471840876
11229,-0.09431067947124129,0.19743892522145987,-0.12783337150988489,0.2652425812683207,-0.09431067947124129,0.17803719277797042
11230,-0.08338160893905101,0.21784250680057543,0.01980262729617973,0.28694540436555305,-0.01005033585350145,0.1947009654520329
11231,-0.08338160893905101,0.14399615698174295,-0.020202707317519466,0.20686995311641038,-0.040821994520255166,0.1264470224002966
11232,-0.1743533871447778,0.21490482912056308,0.08617769624105241,0.2941378963439716,-0.07257069283483537,0.1939058125422429
11233,-0.01005033585350145,0.1428966699319192,0.2151113796169455,0.21503339257888038,0.08617769624105241,0.1240439035211979
11234,-0.16251892949777494,0.1716695084802107,0.01980262729617973,0.22969438874977344,-0.09431067947124129,0.14537297912239336
11235,-0.020202707317519466,0.1856083733202022,-0.07257069283483537,0.24728588962330017,0,0.1643283159026088
11236,-0.11653381625595151,0.19331534730787886,0.10436001532424286,0.24094558621415862,-0.030459207484708574,0.15718925718519805
11237,-0.06187540371808753,0.1454178342001517,-0.06187540371808753,0.20323859200984715,-0.05129329438755058,0.127624567924855
11238,-0.08338160893905101,0.1644890354130362,0.04879016416943205,0.24282569630895412,-0.030459207484708574,0.14545991115218845
11239,-0.15082288973458366,0.16997165639211134,-0.030459207484708574,0.25213939985553513,-0.12783337150988489,0.16247639342782377
11240,-0.16251892949777494,0.17593902361822936,-0.11653381625595151,0.24194299006518744,-0.15082288973458366,0.15705440742053486
11241,0,0.16061772440818042,-0.12783337150988489,0.24770806927637795,-0.020202707317519466,0.14416682233929107
11242,-0.10536051565782628,0.1954042103347479,-0.10536051565782628,0.2707286995215155,-0.10536051565782628,0.17970438448436332
11243,-0.11653381625595151,0.15671131421663326,-0.05129329438755058,0.23304000127332397,-0.09431067947124129,0.1411388960536714
