SA2_code,y.brain.male,sd.brain.male,y.brain.female,sd.brain.female,y.brain.persons,sd.brain.persons
31288,-0.05129329438755058,0.09747716161362714,-0.020202707317519466,0.09041145720774703,-0.05129329438755058,0.06068976676600278
31289,-0.05129329438755058,0.09747716161362714,-0.030459207484708574,0.08684752543870776,-0.07257069283483537,0.06675489844837307
31290,-0.040821994520255166,0.10957923553249652,-0.01005033585350145,0.09387940968211196,-0.05129329438755058,0.06543588547126479
31291,-0.06187540371808753,0.10287619698635009,-0.030459207484708574,0.09564436545631289,-0.07257069283483537,0.07154558230033174
31292,-0.06187540371808753,0.10287619698635009,-0.030459207484708574,0.09564436545631289,-0.07257069283483537,0.07154558230033174
31293,-0.06187540371808753,0.10729357593691875,-0.030459207484708574,0.09998655406238872,-0.06187540371808753,0.07083492084398772
31294,-0.06187540371808753,0.08938984133933205,-0.020202707317519466,0.08161461719014189,-0.06187540371808753,0.06129811828676702
31295,-0.06187540371808753,0.12032077083751302,-0.030459207484708574,0.09998655406238872,-0.07257069283483537,0.07629170100559375
31296,-0.08338160893905101,0.10939279150278318,0,0.10145451976794141,-0.06187540371808753,0.07083492084398772
31297,-0.08338160893905101,0.10036239502349709,0,0.09725528551461719,-0.06187540371808753,0.07083492084398772
31298,-0.06187540371808753,0.12459028597553169,0,0.11791414334866665,-0.05129329438755058,0.0839908059666091
31299,-0.08338160893905101,0.11384875067051513,0,0.10975070388619668,-0.06187540371808753,0.07553729589752038
31300,-0.10536051565782628,0.11157612294123957,-0.01005033585350145,0.09814892482013064,-0.07257069283483537,0.07154558230033174
31302,-0.09431067947124129,0.10593845141747173,-0.01005033585350145,0.09814892482013064,-0.07257069283483537,0.07154558230033174
31303,-0.09431067947124129,0.13256383568817073,0.009950330853168092,0.12484279975531258,-0.06187540371808753,0.08481398930731142
31304,-0.08338160893905101,0.10036239502349709,-0.01005033585350145,0.09814892482013064,-0.06187540371808753,0.06608880213872571
31305,0,0.10561947417567659,-0.020202707317519466,0.09905919104130483,-0.020202707317519466,0.06812826154312385
31306,0.04879016416943205,0.11675590430043241,-0.01005033585350145,0.09387940968211196,0.009950330853168092,0.07502725405943704
31307,0.03922071315328133,0.10990893123484664,-0.030459207484708574,0.08684752543870776,0,0.07130711345671359
31308,0.01980262729617973,0.11184401692567357,0,0.10561947417567659,0.009950330853168092,0.07502725405943704
31309,0.009950330853168092,0.11687069878435297,-0.020202707317519466,0.1033287061793235,0,0.07572449240728225
31310,0.009950330853168092,0.09637782035305974,-0.020202707317519466,0.08161461719014189,-0.01005033585350145,0.06748365743762784
31311,0.01980262729617973,0.1037453693969541,-0.020202707317519466,0.09475364581382285,-0.01005033585350145,0.06748365743762784
31312,-0.01005033585350145,0.08957386445462999,-0.020202707317519466,0.08603199614071055,-0.01005033585350145,0.05837262815191036
31313,-0.01005033585350145,0.09814892482013064,-0.020202707317519466,0.08603199614071055,-0.020202707317519466,0.06812826154312385
31314,0,0.09725528551461719,-0.020202707317519466,0.09475364581382285,-0.01005033585350145,0.06748365743762784
31316,0.01980262729617973,0.10781076207510557,-0.01005033585350145,0.08957386445462999,0,0.06685115428898164
31317,0,0.10561947417567659,-0.01005033585350145,0.09387940968211196,-0.01005033585350145,0.07197887666321708
31318,0,0.10975070388619668,-0.030459207484708574,0.1042920992898707,-0.020202707317519466,0.0726634387968207
31319,0.01980262729617973,0.1158456380792582,-0.020202707317519466,0.10756278924804549,0,0.07572449240728225
31320,-0.020202707317519466,0.08161461719014189,-0.01005033585350145,0.07197887666321708,-0.030459207484708574,0.05480624929634539
31321,-0.01005033585350145,0.08085221478151769,-0.030459207484708574,0.07336116979168972,-0.030459207484708574,0.05480624929634539
31322,0,0.09725528551461719,-0.020202707317519466,0.08603199614071055,-0.020202707317519466,0.06355240951110323
31323,0,0.093021202445895207,-0.020202707317519466,0.08161461719014189,-0.01005033585350145,0.05837262815191036
31324,0.009950330853168092,0.10054277476079491,-0.020202707317519466,0.08603199614071055,0,0.06685115428898164
31325,0.01980262729617973,0.09135113849438033,-0.020202707317519466,0.08603199614071055,0,0.05782075780969555
31326,0.01980262729617973,0.09964732261263559,-0.020202707317519466,0.09041145720774703,0,0.06685115428898164
31327,0,0.10145451976794141,-0.020202707317519466,0.08603199614071055,-0.01005033585350145,0.06748365743762784
31328,0,0.10145451976794141,-0.020202707317519466,0.09041145720774703,-0.01005033585350145,0.06748365743762784
31329,0,0.10561947417567659,-0.020202707317519466,0.09475364581382285,0,0.06685115428898164
31330,0,0.10561947417567659,-0.020202707317519466,0.08603199614071055,-0.01005033585350145,0.06748365743762784
31331,-0.020202707317519466,0.09905919104130483,-0.020202707317519466,0.09041145720774703,-0.020202707317519466,0.06812826154312385
31332,-0.01005033585350145,0.09387940968211196,-0.01005033585350145,0.08523167584855416,0,0.062355935063392404
31333,-0.01005033585350145,0.08523167584855416,-0.020202707317519466,0.0726634387968207,-0.01005033585350145,0.05837262815191036
31334,0.009950330853168092,0.10877205125563351,-0.01005033585350145,0.10238300788885263,0,0.07572449240728225
31335,-0.01005033585350145,0.09387940968211196,-0.020202707317519466,0.08161461719014189,-0.01005033585350145,0.06294848018393098
31336,-0.030459207484708574,0.09998655406238872,-0.030459207484708574,0.08684752543870776,-0.030459207484708574,0.06878531775966909
31337,-0.07257069283483537,0.16297488304406182,0.01980262729617973,0.16880318587601512,-0.05129329438755058,0.11919125060280876
31338,-0.040821994520255166,0.08767870251360162,-0.040821994520255166,0.07407245400229491,-0.05129329438755058,0.055899082914044086
31339,-0.040821994520255166,0.09655204063190224,-0.030459207484708574,0.08684752543870776,-0.06187540371808753,0.06129811828676702
31340,-0.06187540371808753,0.08938984133933205,-0.030459207484708574,0.08684752543870776,-0.07257069283483537,0.06675489844837307
31341,-0.030459207484708574,0.14545991115218845,-0.040821994520255166,0.1222820679925614,-0.06187540371808753,0.0939250185930289
31342,0.009950330853168092,0.12484279975531258,-0.020202707317519466,0.12005820761962498,-0.020202707317519466,0.09475364581382285
31343,0,0.14932123161368369,0.009950330853168092,0.14803788856998473,0.009950330853168092,0.11283744393378498
31344,-0.020202707317519466,0.1159269779091049,-0.020202707317519466,0.11176202350136971,-0.030459207484708574,0.08684752543870776
31346,0.009950330853168092,0.1592516164877271,-0.01005033585350145,0.15444895398791914,0,0.1259490193528193
31347,-0.01005033585350145,0.1467765675774393,-0.020202707317519466,0.13625652308624758,-0.030459207484708574,0.11279569749661136
31348,-0.020202707317519466,0.1033287061793235,-0.020202707317519466,0.09905919104130483,-0.030459207484708574,0.07789634704538657
31349,-0.01005033585350145,0.13898704098009823,-0.020202707317519466,0.13225490193266295,-0.030459207484708574,0.1042920992898707
31350,0.01980262729617973,0.11981611789663317,-0.01005033585350145,0.11897647304475062,-0.01005033585350145,0.09814892482013064
31351,-0.020202707317519466,0.12005820761962498,-0.040821994520255166,0.10957923553249652,-0.05129329438755058,0.08852598322030597
31352,0,0.14164884520320387,-0.020202707317519466,0.12415625440394348,-0.030459207484708574,0.09564436545631289
31353,-0.030459207484708574,0.09564436545631289,-0.01005033585350145,0.08957386445462999,-0.040821994520255166,0.07407245400229491
31354,-0.040821994520255166,0.14677656757743926,-0.01005033585350145,0.13898704098009823,-0.030459207484708574,0.1042920992898707
31355,-0.030459207484708574,0.14148943133481348,-0.030459207484708574,0.13748781018122883,-0.040821994520255166,0.10957923553249652
31356,0.009950330853168092,0.144244532198802,0,0.1377689475576838,0,0.11384875067051518
31357,-0.020202707317519466,0.09905919104130483,-0.030459207484708574,0.09564436545631289,-0.040821994520255166,0.07407245400229491
31358,0.06765864847381486,0.15505352446870824,0,0.1454994603232972,0.01980262729617973,0.11981611789663317
31359,-0.06187540371808753,0.17706854385293366,-0.030459207484708574,0.1686549999668606,-0.07257069283483537,0.13428114920585973
