SA2_code,y.lung.male,sd.lung.male,y.lung.female,sd.lung.female,y.lung.persons,sd.lung.persons
31151,0.131028262406404,0.20984491245865192,0.1570037488096647,0.20249049204937394,0.23111172096338664,0.17340195184813836
31152,0.1823215567939546,0.1716695084802107,0.02955880224154443,0.17449222152598906,0.17395330712343798,0.14784730056566442
31153,0.1823215567939546,0.1777074970756203,-0.06187540371808753,0.17706854385293366,0.10436001532424286,0.1502122982822066
31154,0.12221763272424911,0.144514018053018,-0.05129329438755058,0.15211906750973286,0.06765864847381486,0.12980859729351957
31155,0.2468600779315258,0.1795798077332542,-0.10536051565782628,0.17970438448436332,0.12221763272424911,0.15127178680302852
31156,-0.01005033585350145,0.15824231035910186,0.10436001532424286,0.15701512015438274,0.08617769624105241,0.12770129611232678
31157,0.1906203596086497,0.1911701272660259,-0.18632957819149348,0.19232139683680774,0,0.17166950848021068
31158,0.1570037488096647,0.18761468373740683,-0.08338160893905101,0.19186286882748524,0.09531017980432493,0.161632383174749
31159,0.16551443847757333,0.17413426729126458,-0.07257069283483537,0.19764358809942295,0.10436001532424286,0.13983490836530726
31160,0.17395330712343798,0.151046082715458,-0.11653381625595151,0.16507550287769268,0.08617769624105241,0.12770129611232678
31161,0.2468600779315258,0.15370476049906215,-0.08338160893905101,0.18031058477148532,0.1823215567939546,0.1305782521108167
31163,0.28517894223366247,0.279454173827266,-0.09431067947124129,0.2617454154741971,0.16551443847757333,0.24570857325559445
31164,0.45107561936021673,0.1790438602611279,0.12221763272424911,0.19314166081032655,0.3987761199573678,0.1527339806702125
31165,0.2700271372130602,0.18158739472114038,0.03922071315328133,0.1834466361245339,0.23901690047049992,0.15770638165264678
31166,0.04879016416943205,0.15759402046039991,-0.040821994520255166,0.17394213620948637,0.009950330853168092,0.13657214578832216
31167,0.12221763272424911,0.144514018053018,-0.05129329438755058,0.14408419150558022,0.08617769624105241,0.1240439035211979
31168,0.12221763272424911,0.17102408893603385,0.02955880224154443,0.16740593981136298,0.131028262406404,0.15012218010098982
31169,0.04879016416943205,0.13572478350540895,-0.06187540371808753,0.1454178342001517,0.01980262729617973,0.11981611789663317
31170,0.1570037488096647,0.1467765675774393,0.009950330853168092,0.1629354164742001,0.13976194237515863,0.1252553359262685
31171,0.1823215567939546,0.1531145879848664,0.11332868530700327,0.14904919530671487,0.26236426446749106,0.12778538875570036
31172,0.13976194237515863,0.13556283965969684,-0.10536051565782628,0.13385931860586273,0.04879016416943205,0.11675590430043241
31173,0.06765864847381486,0.2116160718216724,-0.07257069283483537,0.21593243084081873,0.009950330853168092,0.1738298677346945
31174,0.09531017980432493,0.13741476213448178,-0.06187540371808753,0.1288243690442537,0.058268908123975824,0.11959219685655317
31175,0.03922071315328133,0.18685938518106276,-0.020202707317519466,0.17831961962251008,0.058268908123975824,0.1563133701346599
31176,0.03922071315328133,0.2385698414363115,-0.21072103131565253,0.26812845467126845,-0.07257069283483537,0.21593243084081873
31177,0.17395330712343798,0.13812883374388152,-0.07257069283483537,0.13848038345918395,0.10436001532424286,0.12566166137190127
31178,0.10436001532424286,0.1502122982822066,-0.08338160893905101,0.14816111138947813,0.058268908123975824,0.12715091409386983
31179,0.009950330853168092,0.1287826191909811,-0.19845093872383832,0.1261434198435053,-0.08338160893905101,0.10939279150278318
31180,-0.12783337150988489,0.1539727952210831,-0.21072103131565253,0.15147894263097192,-0.18632957819149348,0.12958582993127976
31181,0.04879016416943205,0.15040792868400246,-0.18632957819149348,0.1436937540794992,-0.05129329438755058,0.13178952233259014
31182,-0.15082288973458366,0.17420573946083334,-0.2231435513142097,0.1670936564481901,-0.21072103131565253,0.14677656757743923
