SA2_code,y.colorectal.male,sd.colorectal.male,y.colorectal.female,sd.colorectal.female,y.colorectal.persons,sd.colorectal.persons
31272,0.0769610411361284,0.09459348129151157,-0.05129329438755058,0.08852598322030597,0.01980262729617973,0.07864830603431543
31273,0.01980262729617973,0.08715190424105611,-0.030459207484708574,0.0823915662709758,0,0.06685115428898164
31274,0.058268908123975824,0.08411971591338466,-0.06187540371808753,0.08019672628694513,0,0.07130711345671359
31275,0.03922071315328133,0.07724471757926958,-0.06187540371808753,0.07553729589752038,-0.01005033585350145,0.06294848018393098
31276,0.02955880224154443,0.08217426396280882,-0.040821994520255166,0.08318348328801238,0,0.07130711345671359
31277,0.06765864847381486,0.058501483836805986,0.04879016416943205,0.05521101257154727,0.0769610411361284,0.0494858499935253
31278,0.03922071315328133,0.06443557414504694,0.02955880224154443,0.056226091904905205,0.03922071315328133,0.05129654552136597
31280,0.02955880224154443,0.06502293192251035,0.01980262729617973,0.06562111113372117,0.02955880224154443,0.056226091904905205
31281,0.04879016416943205,0.07656157886516997,0.02955880224154443,0.07367066575606815,0.058268908123975824,0.06329216768876468
31282,0.02955880224154443,0.06502293192251035,0.03922071315328133,0.06443557414504694,0.04879016416943205,0.05521101257154727
31283,0.09531017980432493,0.09687181756598853,0.058268908123975824,0.08818510859153614,0.10436001532424286,0.07667459339251934
31284,0.03922071315328133,0.0814439518325938,0.058268908123975824,0.08002166912906615,0.06765864847381486,0.0669348011588522
31285,0.04879016416943205,0.08895580976774374,0.03922071315328133,0.0814439518325938,0.04879016416943205,0.07656157886516997
31286,0.08617769624105241,0.08595128680231037,0.04879016416943205,0.08072653327290515,0.09531017980432493,0.06522110791320655
31287,0.01980262729617973,0.08291782117233411,0.04879016416943205,0.08485776298342522,0.02955880224154443,0.07367066575606815
31288,0.03922071315328133,0.07724471757926958,0.03922071315328133,0.07724471757926958,0.058268908123975824,0.06329216768876468
31289,0.01980262729617973,0.07864830603431543,0.02955880224154443,0.07367066575606815,0.02955880224154443,0.06502293192251035
31290,0.009950330853168092,0.08794450303101352,0.009950330853168092,0.08367498789299484,0.01980262729617973,0.07000057220075763
31291,0.04879016416943205,0.08895580976774374,0.03922071315328133,0.0814439518325938,0.04879016416943205,0.07656157886516997
31292,0.03922071315328133,0.0814439518325938,0.03922071315328133,0.0814439518325938,0.04879016416943205,0.06385874640510507
31293,0.058268908123975824,0.08411971591338466,0.03922071315328133,0.0814439518325938,0.058268908123975824,0.06752625075748667
31294,0.03922071315328133,0.07724471757926958,0.04879016416943205,0.07236234461184575,0.058268908123975824,0.06752625075748667
31295,0.04879016416943205,0.0970544572964632,0.01980262729617973,0.09135113849438033,0.04879016416943205,0.08072653327290515
31296,0.08617769624105241,0.0938007351897999,0.02955880224154443,0.09053845262386821,0.08617769624105241,0.07797918583135077
31297,0.08617769624105241,0.0898911062379789,0,0.08444614208039455,0.06765864847381486,0.07109975556658737
31298,0.058268908123975824,0.10803991280055325,-0.020202707317519466,0.10756278924804549,0.02955880224154443,0.0946696823343883
31299,0.09531017980432493,0.09687181756598853,0,0.09725528551461719,0.06765864847381486,0.08339442473957744
31300,0.06765864847381486,0.09142930074373008,-0.01005033585350145,0.08523167584855416,0.03922071315328133,0.07724471757926958
31302,0.09531017980432493,0.09302120244589522,0.02955880224154443,0.08637349821613304,0.08617769624105241,0.0819808069849354
31303,0.0769610411361284,0.11384875067051518,0,0.10561947417567659,0.058268908123975824,0.09621998459568877
31304,0.058268908123975824,0.08002166912906615,0.01980262729617973,0.08291782117233411,0.058268908123975824,0.07172548501081089
31305,0.009950330853168092,0.07936944266551288,0.09531017980432493,0.08129185641288562,0.0769610411361284,0.06635363686132538
31306,0.009950330853168092,0.08794450303101352,0.058268908123975824,0.08818510859153614,0.058268908123975824,0.07172548501081089
31307,0.009950330853168092,0.07502725405943704,0.02955880224154443,0.07367066575606815,0.01980262729617973,0.06562111113372117
31308,-0.030459207484708574,0.09126490438927642,0.02955880224154443,0.09053845262386821,0,0.08010395347431873
31309,0,0.093021202445895207,0.03922071315328133,0.09383818273516757,0.02955880224154443,0.07794018089408683
31310,-0.01005033585350145,0.07643483583094902,0.03922071315328133,0.07301063451054758,0.01980262729617973,0.06562111113372117
31311,-0.020202707317519466,0.0726634387968207,0.01980262729617973,0.07434276080683347,0,0.062355935063392404
31312,-0.020202707317519466,0.07715865802240994,-0.020202707317519466,0.06812826154312385,-0.020202707317519466,0.058935146490736945
31313,-0.030459207484708574,0.0823915662709758,0,0.07572449240728225,-0.020202707317519466,0.06812826154312385
31314,-0.01005033585350145,0.08085221478151769,0,0.08010395347431873,-0.01005033585350145,0.07197887666321708
31316,-0.020202707317519466,0.08603199614071055,0,0.08444614208039455,-0.01005033585350145,0.07197887666321708
31317,0.009950330853168092,0.08367498789299484,-0.020202707317519466,0.08161461719014189,-0.01005033585350145,0.07197887666321708
31318,-0.01005033585350145,0.08957386445462999,0.01980262729617973,0.08715190424105611,0,0.08010395347431873
31319,-0.030459207484708574,0.08684752543870776,0.009950330853168092,0.09217858609973552,-0.01005033585350145,0.07643483583094902
31320,0.01980262729617973,0.06562111113372117,0.03922071315328133,0.06009338553897111,0.03922071315328133,0.05571392447193464
31321,0.03922071315328133,0.06443557414504694,0.03922071315328133,0.06443557414504694,0.058268908123975824,0.054717107323264035
31322,-0.01005033585350145,0.07197887666321708,0.01980262729617973,0.07434276080683347,0,0.06685115428898164
31323,-0.030459207484708574,0.07336116979168972,0.009950330853168092,0.07064779299240058,-0.020202707317519466,0.06355240951110323
31324,-0.01005033585350145,0.07197887666321708,0.03922071315328133,0.07724471757926958,0.01980262729617973,0.07000057220075763
31325,-0.020202707317519466,0.0726634387968207,0.02955880224154443,0.06936512052858618,0.009950330853168092,0.06177445487409995
31326,0.04879016416943205,0.08072653327290515,0.009950330853168092,0.07064779299240058,0.03922071315328133,0.06874111937252891
31327,0,0.08010395347431873,0.02955880224154443,0.07794018089408683,0.01980262729617973,0.07000057220075763
31328,-0.020202707317519466,0.08603199614071055,0,0.08010395347431873,-0.020202707317519466,0.0726634387968207
31329,-0.030459207484708574,0.08684752543870776,0.01980262729617973,0.08291782117233411,0,0.07130711345671359
31330,0.04879016416943205,0.08895580976774374,0,0.08010395347431873,0.04879016416943205,0.07236234461184575
31331,-0.020202707317519466,0.08161461719014189,-0.01005033585350145,0.08085221478151769,-0.020202707317519466,0.06812826154312385
31332,-0.08338160893905101,0.07706135582289075,0.02955880224154443,0.06936512052858618,-0.030459207484708574,0.0641680547393028
31333,-0.020202707317519466,0.06812826154312385,0.01980262729617973,0.06562111113372117,0.009950330853168092,0.05727923564851073
31334,-0.040821994520255166,0.09213466168133358,0.009950330853168092,0.09217858609973552,-0.01005033585350145,0.07643483583094902
31335,-0.06187540371808753,0.07553729589752038,-0.020202707317519466,0.0726634387968207,-0.05129329438755058,0.06543588547126479
31336,-0.030459207484708574,0.07789634704538657,-0.020202707317519466,0.07715865802240994,-0.030459207484708574,0.06878531775966909
31337,-0.020202707317519466,0.13225490193266295,0.08617769624105241,0.14207419252390655,0.04879016416943205,0.11287600665491233
31338,-0.020202707317519466,0.06812826154312385,0.02955880224154443,0.06936512052858618,0.009950330853168092,0.05727923564851073
31339,-0.01005033585350145,0.08085221478151769,0.01980262729617973,0.07434276080683347,0.009950330853168092,0.0662304140418319
31340,0.009950330853168092,0.07502725405943704,0.04879016416943205,0.07656157886516997,0.04879016416943205,0.06385874640510507
31341,-0.020202707317519466,0.12415625440394348,0.03922071315328133,0.12163827726785624,0.01980262729617973,0.10781076207510557
31342,0.009950330853168092,0.10054277476079491,0.03922071315328133,0.09790357541331904,0.02955880224154443,0.08217426396280882
31343,0.16551443847757333,0.1258138838516631,0.058268908123975824,0.12715091409386983,0.13976194237515863,0.10759945369286261
31344,0.02955880224154443,0.0946696823343883,0.058268908123975824,0.09621998459568877,0.058268908123975824,0.08002166912906615
31346,0.12221763272424911,0.12721730801440503,0.08617769624105241,0.12770129611232678,0.131028262406404,0.10844971529779228
31347,0.01980262729617973,0.1276655662841227,0.04879016416943205,0.12442829071091224,0.03922071315328133,0.10990893123484664
31348,0.058268908123975824,0.08411971591338466,0.058268908123975824,0.08411971591338466,0.0769610411361284,0.07048486657184545
31349,0.01980262729617973,0.1158456380792582,0.03922071315328133,0.10990893123484664,0.03922071315328133,0.09383818273516757
31350,0.10436001532424286,0.10363504307332544,0.06765864847381486,0.10324922894859456,0.11332868530700327,0.0838280873935083
31351,0.009950330853168092,0.10054277476079491,0.06765864847381486,0.09933959999677357,0.058268908123975824,0.08818510859153614
31352,0,0.10975070388619668,0.06765864847381486,0.11480151300459449,0.058268908123975824,0.08818510859153614
31353,0.009950330853168092,0.07936944266551288,0.058268908123975824,0.08002166912906615,0.04879016416943205,0.06812826154312375
31354,-0.01005033585350145,0.1270751205734701,0.06765864847381486,0.1260980057990912,0.04879016416943205,0.10502655826742281
31355,0.02955880224154443,0.1226879260058754,0.058268908123975824,0.12338555322773588,0.06765864847381486,0.09933959999677357
31356,0.1570037488096647,0.11645849590866336,0.08617769624105241,0.11291173648311648,0.1570037488096647,0.09156555500589195
31357,0.01980262729617973,0.07864830603431543,0.058268908123975824,0.08411971591338466,0.058268908123975824,0.06752625075748667
31358,0.12221763272424911,0.12368646982839802,0.06765864847381486,0.11859486937577719,0.11332868530700327,0.09905919104130483
31359,-0.05129329438755058,0.15211906750973286,-0.01005033585350145,0.1506271826975326,-0.040821994520255166,0.13057825211081664
31361,-0.01005033585350145,0.10238300788885263,0.058268908123975824,0.10803991280055325,0.04879016416943205,0.08485776298342522
31362,0.11332868530700327,0.07994818974798823,0.06765864847381486,0.08339442473957744,0.10436001532424286,0.06870249242155974
31363,0.09531017980432493,0.08523167584855415,0.06765864847381486,0.09933959999677357,0.08617769624105241,0.06578249151831278
31364,0.0769610411361284,0.08668318203846807,0.0769610411361284,0.08668318203846807,0.09531017980432493,0.07331975544192601
31365,0.10436001532424286,0.07270411357514436,0.10436001532424286,0.07667459339251934,0.131028262406404,0.05909786506383766
31366,0.08617769624105241,0.07394593098078278,0.08617769624105241,0.07797918583135077,0.10436001532424286,0.06466923757099173
31367,0.06765864847381486,0.08742767959014544,0.0769610411361284,0.07864830603431543,0.09531017980432493,0.07331975544192601
31368,0.04879016416943205,0.093021202445895207,0.09531017980432493,0.08914130480037515,0.08617769624105241,0.07797918583135077
31369,0.08617769624105241,0.0819808069849354,0.06765864847381486,0.08339442473957744,0.09531017980432493,0.07732137659551065
31370,0.02955880224154443,0.06502293192251035,0.02955880224154443,0.06064347085547387,0.03922071315328133,0.05571392447193464
31371,0.03922071315328133,0.06443557414504694,0.04879016416943205,0.059553201177623104,0.058268908123975824,0.054717107323264035
31372,0.10436001532424286,0.07667459339251934,0.06765864847381486,0.07523098527710746,0.09531017980432493,0.06928650059135802
31373,0.08617769624105241,0.0698805383026313,0.058268908123975824,0.06752625075748667,0.0769610411361284,0.057989448200265976
31374,0.06765864847381486,0.09142930074373008,0.06765864847381486,0.09142930074373008,0.0769610411361284,0.08268156088488343
31375,0.058268908123975824,0.07172548501081089,0.03922071315328133,0.07301063451054758,0.04879016416943205,0.06385874640510507
31376,0.06765864847381486,0.07932903206142597,0.04879016416943205,0.08072653327290515,0.06765864847381486,0.07109975556658737
31377,0.0769610411361284,0.11384875067051518,0.131028262406404,0.11205541286059456,0.11332868530700327,0.09529383017517086
31378,0.12221763272424911,0.10197238083921638,0.0769610411361284,0.09850311024333255,0.10436001532424286,0.08452404178000886
31379,0.06765864847381486,0.09933959999677357,0.10436001532424286,0.09986968220719149,0.08617769624105241,0.0819808069849354
31380,0.0769610411361284,0.07864830603431543,0.06765864847381486,0.07109975556658737,0.06765864847381486,0.06273556690552798
31381,0.08617769624105241,0.1053530192457998,0.058268908123975824,0.10803991280055325,0.06765864847381486,0.08339442473957744
31382,-0.040821994520255166,0.07864830603431554,0.04879016416943205,0.07656157886516997,-0.01005033585350145,0.06748365743762784
31383,0.009950330853168092,0.07936944266551288,0.03922071315328133,0.07301063451054758,0.02955880224154443,0.06502293192251035
31384,0.01980262729617973,0.06562111113372117,0.02955880224154443,0.06064347085547387,0.01980262729617973,0.05674777301542054
31385,-0.030459207484708574,0.0823915662709758,0.02955880224154443,0.08217426396280882,-0.01005033585350145,0.07197887666321708
31386,-0.040821994520255166,0.06479576059250386,0.01980262729617973,0.06562111113372117,-0.030459207484708574,0.05480624929634539
31387,-0.030459207484708574,0.06878531775966909,0.02955880224154443,0.06502293192251035,-0.01005033585350145,0.06294848018393098
31388,0.02955880224154443,0.07367066575606815,0.03922071315328133,0.06874111937252891,0.03922071315328133,0.06009338553897111
31389,0.02955880224154443,0.07794018089408683,0,0.07572449240728225,0.009950330853168092,0.0662304140418319
31390,0.06765864847381486,0.07932903206142597,0.02955880224154443,0.07794018089408683,0.058268908123975824,0.06329216768876468
31391,-0.01005033585350145,0.10238300788885263,0.009950330853168092,0.09637782035305974,-0.01005033585350145,0.08523167584855416
31392,0.01980262729617973,0.07000057220075763,0.01980262729617973,0.06562111113372117,0.01980262729617973,0.05674777301542054
31393,0.01980262729617973,0.0955160929021155,0.058268908123975824,0.09621998459568877,0.04879016416943205,0.08485776298342522
31394,-0.01005033585350145,0.06748365743762784,0.02955880224154443,0.06936512052858618,0,0.062355935063392404
31395,-0.030459207484708574,0.14148943133481348,-0.08338160893905101,0.13556283965969676,-0.07257069283483537,0.12577755099911905
31396,-0.01005033585350145,0.08523167584855416,-0.08338160893905101,0.08650984958168542,-0.06187540371808753,0.08019672628694513
31397,0.02955880224154443,0.08637349821613304,-0.020202707317519466,0.08161461719014189,0.01980262729617973,0.07000057220075763
31398,-0.020202707317519466,0.1159269779091049,-0.07257069283483537,0.1127503560985248,-0.06187540371808753,0.10729357593691875
31399,-0.030459207484708574,0.14545991115218845,-0.11653381625595151,0.14390217078241063,-0.09431067947124129,0.1282216470820949
31400,0.04879016416943205,0.06812826154312375,-0.020202707317519466,0.06812826154312385,0.02955880224154443,0.056226091904905205
31401,0,0.1377689475576838,-0.11653381625595151,0.13076314215872967,-0.08338160893905101,0.1269877792941961
31402,-0.020202707317519466,0.19279446509659967,-0.13926206733350766,0.18080277905635364,-0.11653381625595151,0.16920673258821275
31403,-0.040821994520255166,0.17394213620948637,-0.08338160893905101,0.1644890354130362,-0.07257069283483537,0.1467765675774392
