SA2_code,y.pncr.male,sd.pncr.male,y.pncr.female,sd.pncr.female,y.pncr.persons,sd.pncr.persons
11070,-0.06187540371808753,0.14131978741583318,0.1570037488096647,0.1596938165490158,0.06765864847381486,0.1260980057990912
11071,-0.10536051565782628,0.12947985753882627,0.03922071315328133,0.08974013595084906,-0.020202707317519466,0.08603199614071055
11072,0,0.1531145879848664,0,0.1454994603232972,0,0.13385931860586278
11073,-0.030459207484708574,0.13345455533066083,0.009950330853168092,0.08794450303101352,-0.01005033585350145,0.08085221478151769
11074,-0.040821994520255166,0.11808283373923718,0,0.07572449240728225,-0.020202707317519466,0.06812826154312385
11076,0.0769610411361284,0.1360350322724227,0,0.10561947417567659,0.02955880224154443,0.0987677291187068
11077,0.02955880224154443,0.1304184387714888,-0.05129329438755058,0.12342533367153076,-0.030459207484708574,0.1042920992898707
11078,-0.040821994520255166,0.14677656757743926,-0.030459207484708574,0.12115988615767076,-0.040821994520255166,0.10957923553249652
11079,-0.07257069283483537,0.10833297714795613,-0.01005033585350145,0.07197887666321708,-0.020202707317519466,0.06355240951110323
11080,0.0769610411361284,0.13964072983522496,-0.020202707317519466,0.13625652308624758,0.03922071315328133,0.11775837962233617
11081,0.009950330853168092,0.11283744393378498,-0.030459207484708574,0.07336116979168972,-0.030459207484708574,0.0641680547393028
11082,-0.06187540371808753,0.12032077083751302,-0.020202707317519466,0.1033287061793235,-0.05129329438755058,0.09302120244589519
11083,0.009950330853168092,0.12484279975531258,-0.020202707317519466,0.08603199614071055,-0.020202707317519466,0.07715865802240994
11084,-0.1743533871447778,0.13292402213562765,0.009950330853168092,0.11687069878435297,-0.10536051565782628,0.09772357749942791
11085,-0.12783337150988489,0.13207226220218823,-0.030459207484708574,0.11279569749661136,-0.12783337150988489,0.0997408265222958
11086,-0.05129329438755058,0.12342533367153076,-0.020202707317519466,0.08161461719014189,-0.07257069283483537,0.07629170100559375
11087,0.02955880224154443,0.14179892729919197,-0.01005033585350145,0.10238300788885263,-0.01005033585350145,0.09814892482013064
11088,-0.030459207484708574,0.14148943133481348,-0.030459207484708574,0.11699493174993558,-0.09431067947124129,0.10593845141747173
11089,-0.01005033585350145,0.1270751205734701,-0.020202707317519466,0.09905919104130483,-0.05129329438755058,0.08852598322030597
11090,-0.030459207484708574,0.14148943133481348,0.03922071315328133,0.12163827726785624,0.009950330853168092,0.11283744393378498
11091,-0.12783337150988489,0.13652822136992018,-0.06187540371808753,0.10287619698635009,-0.12783337150988489,0.0949501426703371
11092,0.0769610411361284,0.13964072983522496,-0.020202707317519466,0.08161461719014189,0.009950330853168092,0.08367498789299484
11093,0,0.1377689475576838,0,0.08875168730787653,0.009950330853168092,0.07936944266551288
11094,-0.020202707317519466,0.13225490193266295,0,0.08444614208039455,-0.01005033585350145,0.08085221478151769
11095,0.02955880224154443,0.1304184387714888,0,0.08875168730787653,0.01980262729617973,0.07864830603431543
11096,0.03922071315328133,0.1331040200495188,-0.020202707317519466,0.08161461719014189,0,0.07572449240728225
11097,-0.10536051565782628,0.13385931860586273,0.009950330853168092,0.13657214578832216,-0.07257069283483537,0.1127503560985248
11098,-0.030459207484708574,0.12529111586819083,0,0.07130711345671359,-0.020202707317519466,0.0726634387968207
11099,-0.030459207484708574,0.11699493174993558,0,0.07572449240728225,-0.01005033585350145,0.06294848018393098
11100,-0.05129329438755058,0.13592075204311024,0.058268908123975824,0.12715091409386983,0.01980262729617973,0.11184401692567357
11101,0.01980262729617973,0.1353960790497361,0.009950330853168092,0.11687069878435297,0.009950330853168092,0.10054277476079491
11102,0,0.1377689475576838,0.02955880224154443,0.1226879260058754,0.01980262729617973,0.10781076207510557
11103,-0.040821994520255166,0.11808283373923718,0.009950330853168092,0.07502725405943704,-0.01005033585350145,0.06748365743762784
11104,-0.040821994520255166,0.13874169157328664,0,0.09725528551461719,-0.020202707317519466,0.08603199614071055
11105,-0.07257069283483537,0.12577755099911905,0,0.08010395347431873,-0.020202707317519466,0.0726634387968207
11106,0.009950330853168092,0.1404227609084155,0.01980262729617973,0.1037453693969541,0.009950330853168092,0.10054277476079491
11107,-0.05129329438755058,0.13178952233259014,0.01980262729617973,0.08291782117233411,0,0.08010395347431873
11108,0,0.1259490193528193,0.02955880224154443,0.0987677291187068,0.01980262729617973,0.08715190424105611
11109,0.009950330853168092,0.11283744393378498,0.058268908123975824,0.059022652550746,0.03922071315328133,0.06009338553897111
11110,-0.030459207484708574,0.11699493174993558,0.009950330853168092,0.07502725405943704,-0.01005033585350145,0.07197887666321708
11111,-0.01005033585350145,0.1270751205734701,0.058268908123975824,0.09221836344210414,0.04879016416943205,0.08485776298342522
11112,-0.030459207484708574,0.13748781018122883,0.009950330853168092,0.12087231993793761,-0.01005033585350145,0.11074719654991204
11113,0,0.12194739819923466,0.009950330853168092,0.07064779299240058,0.01980262729617973,0.06562111113372117
11114,0.009950330853168092,0.13657214578832216,0.03922071315328133,0.09383818273516757,0.04879016416943205,0.08485776298342522
11115,0.04879016416943205,0.12060651942052572,0.04879016416943205,0.08895580976774374,0.058268908123975824,0.08002166912906615
11116,-0.01005033585350145,0.1350472215444297,0.01980262729617973,0.08715190424105611,0.01980262729617973,0.08291782117233411
11117,0.09531017980432493,0.12667322682946527,0.009950330853168092,0.08794450303101352,0.02955880224154443,0.08217426396280882
11118,0,0.13385931860586278,0.04879016416943205,0.093021202445895207,0.03922071315328133,0.08560890624032898
11119,0.04879016416943205,0.15040792868400246,0,0.11791414334866665,-0.01005033585350145,0.11074719654991204
11120,-0.01005033585350145,0.1350472215444297,0.009950330853168092,0.11283744393378498,-0.030459207484708574,0.10856161442788936
11121,-0.15082288973458366,0.12091866631410003,0.01980262729617973,0.11981611789663317,-0.07257069283483537,0.10387701798022418
11122,0.01980262729617973,0.13154546392964278,0.058268908123975824,0.09621998459568877,0.03922071315328133,0.09383818273516757
11123,0,0.1259490193528193,0.04879016416943205,0.08895580976774374,0.03922071315328133,0.0814439518325938
11124,-0.040821994520255166,0.13874169157328664,-0.020202707317519466,0.12005820761962498,-0.06187540371808753,0.11167303700395521
11125,0.058268908123975824,0.12715091409386983,0.02955880224154443,0.08217426396280882,0.01980262729617973,0.07864830603431543
11126,0.14842000511827322,0.15115602864447578,0,0.1259490193528193,0.08617769624105241,0.1203601035347249
11127,-0.01005033585350145,0.13898704098009823,0.009950330853168092,0.09637782035305974,0.01980262729617973,0.08715190424105611
11128,0.02955880224154443,0.15658848692840227,-0.05129329438755058,0.15211906750973286,-0.020202707317519466,0.14022700290362256
11129,-0.020202707317519466,0.1159269779091049,0,0.062355935063392404,-0.01005033585350145,0.05837262815191036
11130,0.29266961396282004,0.12439987579170839,0.058268908123975824,0.10019046441306373,0.1823215567939546,0.085885364703681
11131,0.04879016416943205,0.11675590430043241,0.058268908123975824,0.08818510859153614,0.09531017980432493,0.07331975544192601
11132,-0.020202707317519466,0.13225490193266295,0.058268908123975824,0.10019046441306373,0.0769610411361284,0.08668318203846807
11133,0.009950330853168092,0.1404227609084155,0.06765864847381486,0.11097974171420796,0.09531017980432493,0.09687181756598853
11134,0.01980262729617973,0.11981611789663317,0.04879016416943205,0.08485776298342522,0.06765864847381486,0.07523098527710746
11135,-0.01005033585350145,0.11074719654991204,0.058268908123975824,0.06329216768876468,0.058268908123975824,0.054717107323264035
11136,-0.01005033585350145,0.1270751205734701,0.02955880224154443,0.08217426396280882,0.03922071315328133,0.07301063451054758
11137,0.06765864847381486,0.1407811509776847,0.058268908123975824,0.10413028384873226,0.08617769624105241,0.09768063283531997
11138,-0.020202707317519466,0.14416682233929107,0.009950330853168092,0.1326922481428021,0.009950330853168092,0.12087231993793761
11139,-0.040821994520255166,0.14277494642385463,0,0.11791414334866665,-0.01005033585350145,0.10658224214217685
11140,0.009950330853168092,0.1326922481428021,0.009950330853168092,0.08794450303101352,0.02955880224154443,0.07794018089408683
11141,-0.07257069283483537,0.12577755099911905,0.01980262729617973,0.0955160929021155,0.009950330853168092,0.07936944266551288
11142,-0.020202707317519466,0.13625652308624758,0.058268908123975824,0.11577042556616665,0.04879016416943205,0.10502655826742281
11143,0.009950330853168092,0.1287826191909811,0.08617769624105241,0.12770129611232678,0.06765864847381486,0.10712912659411464
11144,0.01980262729617973,0.1237559373323017,0.11332868530700327,0.09905919104130483,0.10436001532424286,0.08061441282818786
11145,0.02955880224154443,0.1342402100618753,0.1570037488096647,0.11645849590866336,0.14842000511827322,0.09957637717949165
11146,-0.040821994520255166,0.1222820679925614,0.09531017980432493,0.08914130480037515,0.0769610411361284,0.07864830603431543
11147,-0.020202707317519466,0.13225490193266295,0.058268908123975824,0.08818510859153614,0.02955880224154443,0.08217426396280882
11148,-0.01005033585350145,0.13898704098009823,0.058268908123975824,0.10803991280055325,0.04879016416943205,0.0970544572964632
11149,-0.07257069283483537,0.13004706613713773,0.09531017980432493,0.10069358885637505,0.06765864847381486,0.08339442473957744
11150,0.02955880224154443,0.1304184387714888,0.11332868530700327,0.10650755809291325,0.11332868530700327,0.09150047380398815
11151,-0.06187540371808753,0.1288243690442537,0.009950330853168092,0.08367498789299484,-0.040821994520255166,0.07864830603431554
11152,-0.15082288973458366,0.1255780967035248,-0.15082288973458366,0.1255780967035248,-0.2613647641344075,0.1178089574743362
11153,-0.05129329438755058,0.13178952233259014,-0.05129329438755058,0.09747716161362714,-0.11653381625595151,0.09397574731110529
11154,-0.10536051565782628,0.13820150721193858,-0.12783337150988489,0.13652822136992018,-0.2231435513142097,0.12395213194407625
11155,0.02955880224154443,0.14553670285637202,0.02955880224154443,0.14179892729919197,0.04879016416943205,0.12822164708209496
11156,0.0769610411361284,0.12874627857473056,-0.01005033585350145,0.08085221478151769,0,0.07572449240728225
11157,-0.030459207484708574,0.13748781018122883,-0.020202707317519466,0.11176202350136971,-0.030459207484708574,0.10856161442788936
11158,0.01980262729617973,0.13921785034012263,0.01980262729617973,0.13154546392964278,0.01980262729617973,0.11981611789663317
11159,0,0.1377689475576838,-0.01005033585350145,0.10238300788885263,-0.01005033585350145,0.09387940968211196
11160,-0.07257069283483537,0.1549400070399092,-0.05129329438755058,0.15211906750973286,-0.09431067947124129,0.14537297912239336
11162,-0.08338160893905101,0.12264559068812027,0.04879016416943205,0.0970544572964632,-0.030459207484708574,0.0823915662709758
11163,-0.13926206733350766,0.1242969809478319,0.0769610411361284,0.10623362300894595,-0.030459207484708574,0.08684752543870776
11164,-0.07257069283483537,0.12577755099911905,0.06765864847381486,0.10712912659411464,-0.01005033585350145,0.08957386445462999
11165,0.01980262729617973,0.1353960790497361,0.03922071315328133,0.08560890624032898,0,0.08444614208039455
11166,-0.040821994520255166,0.13467629889513516,0.06765864847381486,0.11097974171420796,-0.01005033585350145,0.09387940968211196
11167,-0.040821994520255166,0.13057825211081664,0.009950330853168092,0.08794450303101352,-0.020202707317519466,0.08161461719014189
11168,-0.06187540371808753,0.1330236032975779,-0.030459207484708574,0.10856161442788936,-0.09431067947124129,0.09208590597566005
11169,-0.08338160893905101,0.12264559068812027,0.02955880224154443,0.10686637664742628,-0.05129329438755058,0.09747716161362714
11170,-0.01005033585350145,0.11897647304475062,0.009950330853168092,0.07502725405943704,-0.040821994520255166,0.06945519098192862
11171,-0.030459207484708574,0.14148943133481348,0.06765864847381486,0.13714978987112145,0,0.12194739819923466
11172,-0.030459207484708574,0.12529111586819083,0.009950330853168092,0.08794450303101352,0,0.07572449240728225
11173,-0.05129329438755058,0.13592075204311024,0.01980262729617973,0.1037453693969541,0,0.093021202445895207
11174,0.009950330853168092,0.1326922481428021,0.009950330853168092,0.09217858609973552,0.009950330853168092,0.08794450303101352
11175,0.03922071315328133,0.11775837962233617,0,0.07572449240728225,0.01980262729617973,0.06562111113372117
11176,-0.07257069283483537,0.13428114920585973,-0.020202707317519466,0.1033287061793235,-0.05129329438755058,0.09747716161362714
11177,-0.06187540371808753,0.1371885577053131,0.01980262729617973,0.0955160929021155,-0.01005033585350145,0.08523167584855416
11178,-0.020202707317519466,0.13625652308624758,-0.020202707317519466,0.09041145720774703,-0.020202707317519466,0.08161461719014189
11179,0.009950330853168092,0.12087231993793761,-0.01005033585350145,0.07197887666321708,0,0.062355935063392404
11180,0.009950330853168092,0.1518032494361187,-0.030459207484708574,0.11279569749661136,0,0.10561947417567659
11181,0,0.11791414334866665,0.009950330853168092,0.07502725405943704,0.02955880224154443,0.06502293192251035
11182,0.0769610411361284,0.15729661206863085,0.11332868530700327,0.1558069640567254,0.16551443847757333,0.1325271923095769
11183,-0.05129329438755058,0.1106161902373081,0.009950330853168092,0.06177445487409995,0,0.05782075780969555
11184,-0.05129329438755058,0.13592075204311024,0.02955880224154443,0.10283312179685827,0,0.09725528551461719
11185,0.02955880224154443,0.1187782970540544,0.02955880224154443,0.07367066575606815,0.02955880224154443,0.07367066575606815
11186,-0.08338160893905101,0.1269877792941961,0.01980262729617973,0.11981611789663317,-0.030459207484708574,0.09998655406238872
11187,0.04879016416943205,0.12822164708209496,-0.01005033585350145,0.07643483583094902,0,0.07130711345671359
11188,-0.020202707317519466,0.13225490193266295,0,0.08875168730787653,-0.01005033585350145,0.08085221478151769
11189,-0.020202707317519466,0.12415625440394348,0.009950330853168092,0.07064779299240058,-0.01005033585350145,0.06748365743762784
11190,0.009950330853168092,0.13657214578832216,-0.040821994520255166,0.09213466168133358,-0.020202707317519466,0.08161461719014189
11191,0.04879016416943205,0.14311917498631033,-0.040821994520255166,0.11808283373923718,0,0.10561947417567659
11192,-0.020202707317519466,0.1159269779091049,-0.01005033585350145,0.06748365743762784,-0.01005033585350145,0.06748365743762784
11193,0.08617769624105241,0.13133265721889,-0.01005033585350145,0.08957386445462999,0.01980262729617973,0.09135113849438033
11194,0.02955880224154443,0.1226879260058754,-0.040821994520255166,0.06479576059250386,-0.020202707317519466,0.06355240951110323
11195,0,0.16061772440818042,-0.05129329438755058,0.1481174463561482,-0.030459207484708574,0.14148943133481348
11196,-0.01005033585350145,0.1270751205734701,-0.020202707317519466,0.07715865802240994,-0.01005033585350145,0.07643483583094902
11197,-0.06187540371808753,0.15351648172887117,-0.020202707317519466,0.15580696405672548,-0.06187540371808753,0.1371885577053131
11198,-0.030459207484708574,0.12115988615767076,-0.01005033585350145,0.08085221478151769,-0.020202707317519466,0.0726634387968207
11199,0.09531017980432493,0.15139383059780548,0.0769610411361284,0.1641913667455303,0.13976194237515863,0.13895291247534405
11200,-0.05129329438755058,0.13178952233259014,0.009950330853168092,0.09217858609973552,-0.01005033585350145,0.08957386445462999
11201,-0.08338160893905101,0.13129332452167805,-0.030459207484708574,0.09126490438927642,-0.06187540371808753,0.08481398930731142
11202,-0.09431067947124129,0.1282216470820949,-0.040821994520255166,0.10527369030501454,-0.09431067947124129,0.0967453363650848
11203,-0.06187540371808753,0.1371885577053131,0.03922071315328133,0.11384875067051517,-0.01005033585350145,0.10238300788885263
11204,-0.030459207484708574,0.14939973058785697,-0.01005033585350145,0.11487842626043211,-0.05129329438755058,0.1106161902373081
11205,0,0.10975070388619668,-0.01005033585350145,0.06748365743762784,-0.020202707317519466,0.06355240951110323
11206,-0.040821994520255166,0.1222820679925614,0.009950330853168092,0.10054277476079491,-0.06187540371808753,0.08481398930731142
11207,-0.020202707317519466,0.15195634893663215,0.01980262729617973,0.1615661272066496,-0.05129329438755058,0.14408419150558022
11208,-0.10536051565782628,0.11611130019493643,0.06765864847381486,0.08742767959014544,-0.020202707317519466,0.0726634387968207
11209,-0.030459207484708574,0.11699493174993558,0.0769610411361284,0.07864830603431543,0.02955880224154443,0.06502293192251035
11210,-0.01005033585350145,0.13107674172705472,0.0769610411361284,0.09850311024333255,0.009950330853168092,0.09217858609973552
11211,-0.07257069283483537,0.1467765675774392,0.06765864847381486,0.13714978987112145,-0.030459207484708574,0.12115988615767076
11212,0.058268908123975824,0.14194047372308013,-0.05129329438755058,0.1481174463561482,0,0.12991949917019427
11213,-0.06187540371808753,0.1371885577053131,0.09531017980432493,0.11570067314530015,0.009950330853168092,0.10054277476079491
11214,-0.07257069283483537,0.12577755099911905,0.0769610411361284,0.09850311024333255,0,0.08444614208039455
11215,0,0.12991949917019427,0.08617769624105241,0.0938007351897999,0.03922071315328133,0.08560890624032898
11216,-0.08338160893905101,0.14816111138947813,0.06765864847381486,0.15856009553389294,-0.020202707317519466,0.14022700290362256
11217,0.0769610411361284,0.1360350322724227,0.08617769624105241,0.0938007351897999,0.0769610411361284,0.08268156088488343
11218,-0.05129329438755058,0.1106161902373081,0.02955880224154443,0.07794018089408683,-0.01005033585350145,0.06294848018393098
11219,-0.08338160893905101,0.1269877792941961,0.058268908123975824,0.09621998459568877,0,0.08444614208039455
11220,-0.06187540371808753,0.14131978741583318,0.03922071315328133,0.12548889238794958,-0.030459207484708574,0.11279569749661136
11221,-0.01005033585350145,0.13107674172705472,0.06765864847381486,0.08339442473957744,0.02955880224154443,0.07367066575606815
11222,0.02955880224154443,0.1226879260058754,0.08617769624105241,0.0898911062379789,0.03922071315328133,0.0814439518325938
11223,-0.06187540371808753,0.1330236032975779,0.08617769624105241,0.0938007351897999,0.04879016416943205,0.08072653327290515
11224,-0.01005033585350145,0.1230418657229021,0.11332868530700327,0.09529383017517086,0.058268908123975824,0.08002166912906615
11225,0.02955880224154443,0.1226879260058754,0.09531017980432493,0.08523167584855415,0.058268908123975824,0.07172548501081089
11226,0,0.13385931860586278,0.0769610411361284,0.08668318203846807,0.04879016416943205,0.08072653327290515
11227,-0.020202707317519466,0.12822164708209496,0.08617769624105241,0.09768063283531997,0.03922071315328133,0.0814439518325938
11228,-0.040821994520255166,0.13467629889513516,0.12221763272424911,0.10565618082568938,0.04879016416943205,0.08895580976774374
11229,-0.08338160893905101,0.13979692272841873,0.11332868530700327,0.11748011177707836,0.01980262729617973,0.09964732261263559
11230,-0.020202707317519466,0.15195634893663215,0.06765864847381486,0.11859486937577719,0.01980262729617973,0.11184401692567357
11231,-0.05129329438755058,0.127624567924855,0.10436001532424286,0.08840393942552893,0.04879016416943205,0.08072653327290515
11232,-0.030459207484708574,0.14545991115218845,0.04879016416943205,0.12822164708209496,0.009950330853168092,0.11687069878435297
11233,-0.020202707317519466,0.12415625440394348,0.06765864847381486,0.09142930074373008,0.02955880224154443,0.07794018089408683
11234,0.02955880224154443,0.1304184387714888,0.16551443847757333,0.10863367206258762,0.12221763272424911,0.09452401378760796
11235,-0.040821994520255166,0.13874169157328664,0.06765864847381486,0.10712912659411464,0.009950330853168092,0.09217858609973552
11236,-0.08338160893905101,0.1269877792941961,-0.13926206733350766,0.11967971792746561,-0.15082288973458366,0.09696102188156377
11237,-0.07257069283483537,0.1214720057716371,-0.09431067947124129,0.09208590597566005,-0.10536051565782628,0.08348439988867455
11238,-0.040821994520255166,0.13467629889513516,-0.09431067947124129,0.0967453363650848,-0.09431067947124129,0.08738353092212739
11239,-0.06187540371808753,0.1371885577053131,-0.08338160893905101,0.10939279150278318,-0.08338160893905101,0.09116927997111017
11240,-0.020202707317519466,0.13625652308624758,-0.10536051565782628,0.11157612294123957,-0.10536051565782628,0.09772357749942791
11241,-0.01005033585350145,0.1350472215444297,-0.06187540371808753,0.10287619698635009,-0.06187540371808753,0.08938984133933205
11242,0.03922071315328133,0.14431774796726116,-0.12783337150988489,0.1184660136908815,-0.10536051565782628,0.11157612294123957
11243,-0.01005033585350145,0.1350472215444297,-0.07257069283483537,0.09484662150093809,-0.07257069283483537,0.090270769468917475
11244,-0.12783337150988489,0.1409456003204888,-0.01005033585350145,0.1467765675774393,-0.10536051565782628,0.12947985753882627
11245,0,0.12194739819923466,-0.030459207484708574,0.0823915662709758,-0.040821994520255166,0.07407245400229491
11246,-0.040821994520255166,0.13874169157328664,-0.08338160893905101,0.1269877792941961,-0.09431067947124129,0.1149688478967578
11247,-0.07257069283483537,0.11712981716556127,-0.040821994520255166,0.07864830603431554,-0.040821994520255166,0.07407245400229491
11248,-0.06187540371808753,0.1371885577053131,-0.11653381625595151,0.12630718299099772,-0.12783337150988489,0.10918932028109046
